tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N3.NA.EPI_ISL_369302.anseriformes.south_korea.NA.2015-11-23	H5N3	2015-11-23	2015.89	2015-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2015-11-23	profileNA	anseriformes	127.784630688405	36.341057964317
H4N6.NA.EPI_ISL_4071308.anseriformes.mongolia.NA.2018-09-10	H4N6	2018-09-10	2018.69	2018-09-01	eastern asia	mongolia	mng	46.9660284560213	103.138307461425	NA	NA	NA	NA	NA	2018-09-10	profileNA	anseriformes	103.138307461425	46.9660284560213
H5N1.NA.EPI_ISL_18245816.anseriformes.poland.NA.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2022-04-07	profileNA	anseriformes	19.4236724631525	52.1141994014432
H6N2.NA.EPI_ISL_1184535.anseriformes.russia.NA.2020-09-06	H6N2	2020-09-06	2020.68	2020-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	amur	ru.am	53.3792739842877	127.864757823425	NA	2020-09-06	profileNA	anseriformes	127.864757823425	53.3792739842877
H6N3.NA.EPI_ISL_400278.anseriformes.russia.NA.2019-10-12	H6N3	2019-10-12	2019.78	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	buryat	ru.bu	53.5593936765214	109.267398204686	NA	2019-10-12	profile001	anseriformes	109.267398204686	53.5593936765214
H4N6.NA.EPI_ISL_403716.anseriformes.russia.NA.2019-09-29	H4N6	2019-09-29	2019.74	2019-09-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	dagestan	ru.da	43.0199724243525	46.8879064209307	NA	2019-09-29	profileNA	anseriformes	46.8879064209307	43.0199724243525
H5N1.NA.EPI_ISL_18071580.anseriformes.russia.NA.2022-10-09	H5N1	2022-10-09	2022.77	2022-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	magadan	ru.mg	62.6868529209353	153.842446406978	NA	2022-10-09	profile001	anseriformes	153.842446406978	62.6868529209353
H10N7.NA.EPI_ISL_1005678.anseriformes.russia.NA.2020-08-29	H10N7	2020-08-29	2020.66	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	NA	2020-08-29	profileNA	anseriformes	79.7845914423443	55.2762232202593
H6N6.NA.EPI_ISL_403706.anseriformes.russia.NA.2019-09-29	H6N6	2019-09-29	2019.74	2019-09-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2019-09-29	profileNA	anseriformes	134.68956869269	45.1678631698995
H7N7.NA.EPI_ISL_1081358.anseriformes.russia.NA.2020-08-13	H7N7	2020-08-13	2020.61	2020-08-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakha	ru.sk	65.9630539564133	129.222962873484	NA	2020-08-13	profile001	anseriformes	129.222962873484	65.9630539564133
NA.NA.EPI_ISL_4072263.anseriformes.united_states.NA.2016-10-01	NA	2016-10-01	2016.75	2016-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	alaska	us.ak	63.9513927980493	-152.396756538795	NA	2016-10-01	profileNA	anseriformes	-152.396756538795	63.9513927980493
H5N6.NA.EPI_ISL_6780544.anseriformes.vietnam.NA.2017-11-14	H5N6	2017-11-14	2017.87	2017-11-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	quảng ninh	vn.qn	21.2469577052491	107.28314604976	NA	2017-11-14	profileNA	anseriformes	107.28314604976	21.2469577052491
H3N6.NA.EPI_ISL_158814.anseriformes.vietnam.NA.2013-11-04	H3N6	2013-11-04	2013.84	2013-11-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2013-11-04	profileNA	anseriformes	106.354375350692	16.5422416723933
H5N1.2344b.EPI_ISL_15072540.passeriformes.japan.2.2022-05-18	H5N1	2022-05-18	2022.38	2022-05-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2022-05-18	profile001	passeriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17949961.passeriformes.japan.80.2023-03-10	H5N1	2023-03-10	2023.19	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / Sagamihara / NA	2023-03-10	profile001	passeriformes	139.338928797101	35.4153490493937
H5N1.NA.EPI_ISL_18066457.passeriformes.japan.NA.2023-02-06	H5N1	2023-02-06	2023.1	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukuoka	jp.fo	33.5256575241002	130.666678342289	NA	2023-02-06	profileNA	passeriformes	130.666678342289	33.5256575241002
H5N1.NA.EPI_ISL_18066450.passeriformes.japan.NA.2023-01-06	H5N1	2023-01-06	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2023-01-06	profile001	passeriformes	131.298614512671	32.1919114758892
H5N1.NA.EPI_ISL_18130247.passeriformes.japan.NA.2023-01-05	H5N1	2023-01-05	2023.01	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2023-01-05	profileNA	passeriformes	139.347759410476	35.9972673234424
H5N1.NA.EPI_ISL_18066456.passeriformes.japan.NA.2023-02-20	H5N1	2023-02-20	2023.14	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	NA	2023-02-20	profileNA	passeriformes	139.818920628006	36.6894768729176
H5N1.NA.EPI_ISL_17527085.passeriformes.japan.NA.2022-12-26	H5N1	2022-12-26	2022.98	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-12-26	profileNA	passeriformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_4061715.falconiformes.japan.10.2021-01-28	H5N8	2021-01-28	2021.07	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-01-28	profile001	falconiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_15923322.falconiformes.japan.22.2022-09-25	H5N1	2022-09-25	2022.73	2022-09-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / NA / NA	2022-09-25	profile001	falconiformes	139.338928797101	35.4153490493937
H5N1.2344b.EPI_ISL_16698576.gruiformes.japan.2.2022-11-20	H5N1	2022-11-20	2022.88	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Otobetsu / NA	2022-11-20	profile001	gruiformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18066454.gruiformes.japan.NA.2023-02-23	H5N1	2023-02-23	2023.15	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokyo	jp.tk	35.1841142139823	139.539494434755	NA	2023-02-23	profileNA	gruiformes	139.539494434755	35.1841142139823
H5N6.2344b.EPI_ISL_3090099.na.china.61.2021-07-03	H5N6	2021-07-03	2021.5	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07-03	profile012	na	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_3770740.na.china.73.2021-07-14	H5N6	2021-07-14	2021.53	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07-14	profile013	na	108.782865094166	23.82591453975
H5N6.2344b.EPI_ISL_16466440.na.china.126.2022-11-11	H5N6	2022-11-11	2022.86	2022-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan Province / Changsha city / NA	2022-11-11	profile018	na	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_5260416.charadriiformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile002	charadriiformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_5260417.charadriiformes.china.1.2021-05-16	H5N8	2021-05-16	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	Asia / China / Tibet / NA / NA	2021-05-16	profile002	charadriiformes	88.2546629070738	31.7354796576819
H5N1.2344b.EPI_ISL_16676481.charadriiformes.belgium.3.2022-06-16	H5N1	2022-06-16	2022.45	2022-06-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie West-Vlaanderen / Oostende / NA	2022-06-16	profile001	charadriiformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_3128523.pelecaniformes.greece.1.2021-03-22	H5N8	2021-03-22	2021.22	2021-03-01	southern europe	greece	grc	39.0148672656421	22.9963034984317	macedonia and thrace	gr.mh	40.9283505289806	23.8878976832222	Europe / Greece / Serres / NA / NA	2021-03-22	profile002	pelecaniformes	23.8878976832222	40.9283505289806
H5N8.2344b.EPI_ISL_16215736.galliformes.china.1.2020-12	H5N8	NA	NA	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	Asia / China / NA / NA / NA	2020-12	profile002	galliformes	103.513718494908	36.6848135465548
H5N8.2344b.EPI_ISL_623074.galliformes.iraq.1.2020-05-12	H5N8	2020-05-12	2020.36	2020-05-01	western asia	iraq	irq	33.017872044376	43.8055120134245	ninawa	iq.ni	35.9913317126514	42.4617230992077	Asia / Iraq / Muhafazat Ninawa / NA / NA	2020-05-12	profile002	galliformes	42.4617230992077	35.9913317126514
H5N8.2344b.EPI_ISL_985199.galliformes.south_korea.1.2020-12-22	H5N8	2020-12-22	2020.97	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-22	profile002	galliformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_779129.galliformes.poland.1.2020-12-01	H5N8	2020-12-01	2020.92	2020-12-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	mazowieckie	na	52.3411657327183	21.0998506797105	Europe / Poland / Masovian Voivodeship / NA / NA	2020-12-01	profile002	galliformes	21.0998506797105	52.3411657327183
H5N8.2344b.EPI_ISL_644123.galliformes.russia.1.2020-08-13	H5N8	2020-08-13	2020.61	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-13	profile002	galliformes	73.3669499849514	56.0596108837778
H5N1.2344b.EPI_ISL_12749687.galliformes.israel.2.2021-10-12	H5N1	2021-10-12	2021.78	2021-10-01	western asia	israel	isr	31.4459854424407	35.0090837317994	hazafon	il.hz	32.8188711917581	35.3874708538776	Asia / Israel / Northern District / Nahalal / NA	2021-10-12	profile001	galliformes	35.3874708538776	32.8188711917581
H5N1.2344b.EPI_ISL_7996371.galliformes.netherlands.2.2021-12-20	H5N1	2021-12-20	2021.97	2021-12-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Netherlands / Provincie Limburg / NA / NA	2021-12-20	profile001	galliformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_417415.galliformes.germany.10.2020-03-20	H5N8	2020-03-20	2020.22	2020-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Aurich / NA	2020-03-20	profile001	galliformes	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_525447.galliformes.poland.10.2020-01-28	H5N8	2020-01-28	2020.07	2020-01-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	Europe / Poland / NA / NA / NA	2020-01-28	profile001	galliformes	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_985183.galliformes.south_korea.16.2020-12-07	H5N8	2020-12-07	2020.93	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2020-12-07	profile001	galliformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_17606826.galliformes.south_korea.22.2021-12-05	H5N1	2021-12-05	2021.93	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-05	profile001	galliformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606864.galliformes.south_korea.22.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-04-07	profile001	galliformes	128.261669154089	35.3225325644814
H5N6.2344b.EPI_ISL_6914131.galliformes.china.61.2021-06-10	H5N6	2021-06-10	2021.44	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	chongqing	cn.cq	30.0551333912638	107.864488420692	Asia / China / Chongqinq Municipality / NA / NA	2021-06-10	profile012	galliformes	107.864488420692	30.0551333912638
H5N8.2344b.EPI_ISL_7381448.galliformes.china.205.2021-07	H5N8	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07	profile002	galliformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_11504587.galliformes.vietnam.205.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	lạng sơn	vn.ls	21.8383841621594	106.620963954319	Asia / Vietnam / Tinh Lang Son / NA / NA	2021-12-01	profile002	galliformes	106.620963954319	21.8383841621594
H5N6.2344b.EPI_ISL_6760686.galliformes.china.291.2021-06	H5N6	NA	NA	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei Province / NA / NA	2021-06	profile042	galliformes	116.100714730353	39.5182972347816
H5N6.2344b.EPI_ISL_china_1.galliformes.china.314.2022-02-28	H5N6	2022-02-28	2022.16	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2022-02-28	profile013	galliformes	118.136153809721	36.3536638777003
H6N6.NA.EPI_ISL_2825296.galliformes.china.NA.2018-04-10	H6N6	2018-04-10	2018.27	2018-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	NA	2018-04-10	profile001	galliformes	106.867407716617	26.8128279303549
H5N8.NA.EPI_ISL_18012466.galliformes.china.NA.2021-11-09	H5N8	2021-11-09	2021.85	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2021-11-09	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_1374064.galliformes.china.NA.2019-03-01	H7N9	2019-03-01	2019.16	2019-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-03-01	profileNA	galliformes	122.600275282862	41.2987124958383
H7N9.NA.EPI_ISL_1374065.galliformes.china.NA.2019-04-01	H7N9	2019-04-01	2019.25	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	NA	2019-04-01	profileNA	galliformes	113.188484632426	44.083329648604
H7N9.NA.EPI_ISL_1520374.galliformes.china.NA.2021-02-10	H7N9	2021-02-10	2021.11	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	NA	2021-02-10	profileNA	galliformes	112.274268590565	37.5496375119255
H5N1.NA.EPI_ISL_18284465.galliformes.japan.NA.2022-11-01	H5N1	2022-11-01	2022.83	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	NA	2022-11-01	profile001	galliformes	133.968927545016	34.217379070784
H5N1.NA.EPI_ISL_18284475.galliformes.japan.NA.2022-12-21	H5N1	2022-12-21	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2022-12-21	profile001	galliformes	131.298614512671	32.1919114758892
H5N2.NA.EPI_ISL_18284476.galliformes.japan.NA.2023-01-17	H5N2	2023-01-17	2023.04	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	oita	jp.ot	33.2003954700371	131.433742894646	NA	2023-01-17	profileNA	galliformes	131.433742894646	33.2003954700371
H5N1.NA.EPI_ISL_18284466.galliformes.japan.NA.2022-10-28	H5N1	2022-10-28	2022.82	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	okayama	jp.oy	34.8921234580739	133.826171708594	NA	2022-10-28	profileNA	galliformes	133.826171708594	34.8921234580739
H5N1.NA.EPI_ISL_18284478.galliformes.japan.NA.2023-02-01	H5N1	2023-02-01	2023.08	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2023-02-01	profile001	galliformes	139.347759410476	35.9972673234424
H5N1.NA.EPI_ISL_17851883.galliformes.japan.NA.2022-12-01	H5N1	2022-12-01	2022.92	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-12-01	profileNA	galliformes	137.574137168765	37.3996665395305
H5N6.NA.EPI_ISL_239260.galliformes.south_korea.NA.2016-11-20	H5N6	2016-11-20	2016.89	2016-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2016-11-20	profileNA	galliformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_5260468.podicipediformes.china.1.2021-06-15	H5N8	2021-06-15	2021.45	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia / NA / NA	2021-06-15	profile002	podicipediformes	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_5260466.podicipediformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile002	podicipediformes	118.136153809721	36.3536638777003
H3N8.NA.EPI_ISL_4031548.charadriiformes.china.NA.2019-06-11	H3N8	2019-06-11	2019.44	2019-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2019-06-11	profile001	charadriiformes	103.513718494908	36.6848135465548
H4N1.NA.EPI_ISL_18455199.environment.china.NA.2022-03-10	H4N1	2022-03-10	2022.19	2022-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	chongqing	cn.cq	30.0551333912638	107.864488420692	NA	2022-03-10	profileNA	environment	107.864488420692	30.0551333912638
H5N6.NA.EPI_ISL_340798.environment.china.NA.2018-04-24	H5N6	2018-04-24	2018.31	2018-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2018-04-24	profileNA	environment	113.398153372919	23.33624359406
H3N2.NA.EPI_ISL_15723478.environment.china.NA.2017-11-22	H3N2	2017-11-22	2017.89	2017-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2017-11-22	profileNA	environment	108.782865094166	23.82591453975
H3N2.NA.EPI_ISL_15723965.environment.china.NA.2021-03-18	H3N2	2021-03-18	2021.21	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	NA	2021-03-18	profile001	environment	111.713471439142	27.5978523947888
H3N2.NA.EPI_ISL_15723342.environment.china.NA.2016-06-27	H3N2	2016-06-27	2016.49	2016-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	NA	2016-06-27	profileNA	environment	102.711402322843	30.6066264180489
H5N8.NA.EPI_ISL_15063428.environment.japan.NA.2021-11-10	H5N8	2021-11-10	2021.86	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	akita	jp.ak	39.7462736711545	140.408009328053	NA	2021-11-10	profileNA	environment	140.408009328053	39.7462736711545
H3N8.NA.EPI_ISL_13375750.environment.japan.NA.2019-12-02	H3N8	2019-12-02	2019.92	2019-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2019-12-02	profile001	environment	130.419711465505	30.9949222722596
H5N8.NA.EPI_ISL_17086229.environment.japan.NA.2020-12-02	H5N8	2020-12-02	2020.92	2020-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2020-12-02	profileNA	environment	131.298614512671	32.1919114758892
H5N8.NA.EPI_ISL_14749142.environment.japan.NA.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tottori	jp.tt	35.3595547900768	133.863177571414	NA	2021-12-01	profile001	environment	133.863177571414	35.3595547900768
