tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H3N8.NA.EPI_ISL_339040.anseriformes.russia.NA.2018-09-15	H3N8	2018-09-15	2018.7	2018-09-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	dagestan	ru.da	43.0199724243525	46.8879064209307	NA	2018-09-15	profileNA	anseriformes	46.8879064209307	43.0199724243525
H5N1.NA.EPI_ISL_18071580.anseriformes.russia.NA.2022-10-09	H5N1	2022-10-09	2022.77	2022-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	magadan	ru.mg	62.6868529209353	153.842446406978	NA	2022-10-09	profile001	anseriformes	153.842446406978	62.6868529209353
H10N6.NA.EPI_ISL_1240994.anseriformes.russia.NA.2020-08-29	H10N6	2020-08-29	2020.66	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	NA	2020-08-29	profile001	anseriformes	79.7845914423443	55.2762232202593
H3N8.NA.EPI_ISL_400289.anseriformes.russia.NA.2019-08-31	H3N8	2019-08-31	2019.66	2019-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	NA	2019-08-31	profile001	anseriformes	73.3669499849514	56.0596108837778
H3N8.NA.EPI_ISL_403717.anseriformes.russia.NA.2019-10-18	H3N8	2019-10-18	2019.79	2019-10-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	primor'ye	ru.pr	45.1678631698995	134.68956869269	NA	2019-10-18	profileNA	anseriformes	134.68956869269	45.1678631698995
H7N7.NA.EPI_ISL_1081358.anseriformes.russia.NA.2020-08-13	H7N7	2020-08-13	2020.61	2020-08-01	eastern asia	russia	rus	66.0376616061812	95.7970903417469	sakha	ru.sk	65.9630539564133	129.222962873484	NA	2020-08-13	profileNA	anseriformes	129.222962873484	65.9630539564133
H4N8.NA.EPI_ISL_18287391.anseriformes.thailand.NA.2020-11-01	H4N8	2020-11-01	2020.83	2020-11-01	south-eastern asia	thailand	tha	15.0747768902199	101.011931727975	NA	NA	NA	NA	NA	2020-11-01	profileNA	anseriformes	101.011931727975	15.0747768902199
H5N2.NA.EPI_ISL_4032573.anseriformes.taiwan.NA.2018-12-17	H5N2	2018-12-17	2018.96	2018-12-01	eastern asia	taiwan	twn	23.7487720417468	120.953867187264	NA	NA	NA	NA	NA	2018-12-17	profileNA	anseriformes	120.953867187264	23.7487720417468
H4N2.NA.EPI_ISL_9572813.anseriformes.vietnam.NA.2020-01-29	H4N2	2020-01-29	2020.08	2020-01-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	NA	NA	NA	NA	NA	2020-01-29	profileNA	anseriformes	106.354375350692	16.5422416723933
H3N8.NA.EPI_ISL_17638577.pelecaniformes.china.NA.2020-10-01	H3N8	2020-10-01	2020.75	2020-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	NA	2020-10-01	profileNA	pelecaniformes	117.235219497068	31.8128943962267
H5N1.NA.EPI_ISL_16831664.casuariiformes.japan.NA.2022-05-12	H5N1	2022-05-12	2022.36	2022-05-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-05-12	profileNA	casuariiformes	137.574137168765	37.3996665395305
H5N1.2344b.EPI_ISL_17267428.passeriformes.japan.2.2022-12-21	H5N1	2022-12-21	2022.97	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2022-12-21	profile001	passeriformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_17949961.passeriformes.japan.80.2023-03-10	H5N1	2023-03-10	2023.19	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / Sagamihara / NA	2023-03-10	profile012	passeriformes	139.338928797101	35.4153490493937
H5N2.2344b.EPI_ISL_15732741.passeriformes.japan.297.2022-10-28	H5N2	2022-10-28	2022.82	2022-10-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Sapporo / NA	2022-10-28	profile078	passeriformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18066457.passeriformes.japan.NA.2023-02-06	H5N1	2023-02-06	2023.1	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	fukuoka	jp.fo	33.5256575241002	130.666678342289	NA	2023-02-06	profileNA	passeriformes	130.666678342289	33.5256575241002
H5N1.NA.EPI_ISL_18007232.passeriformes.japan.NA.2023-03-24	H5N1	2023-03-24	2023.22	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	niigata	jp.ni	37.5201743528051	138.914818034069	NA	2023-03-24	profileNA	passeriformes	138.914818034069	37.5201743528051
H5N1.NA.EPI_ISL_18066456.passeriformes.japan.NA.2023-02-20	H5N1	2023-02-20	2023.14	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tochigi	jp.tc	36.6894768729176	139.818920628006	NA	2023-02-20	profileNA	passeriformes	139.818920628006	36.6894768729176
H5N1.NA.EPI_ISL_17527086.passeriformes.japan.NA.2022-12-26	H5N1	2022-12-26	2022.98	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-12-26	profileNA	passeriformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_4061715.falconiformes.japan.10.2021-01-28	H5N8	2021-01-28	2021.07	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / NA / NA	2021-01-28	profile005	falconiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_15923322.falconiformes.japan.22.2022-09-25	H5N1	2022-09-25	2022.73	2022-09-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kanagawa	jp.kn	35.4153490493937	139.338928797101	Asia / Japan / Kanagawa / NA / NA	2022-09-25	profile009	falconiformes	139.338928797101	35.4153490493937
H5N8.2344b.EPI_ISL_1098830.gruiformes.japan.1.2021-01-19	H5N8	2021-01-19	2021.05	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-01-19	profile003	gruiformes	130.419711465505	30.9949222722596
H5N1.2344b.EPI_ISL_16698576.gruiformes.japan.2.2022-11-20	H5N1	2022-11-20	2022.88	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Otobetsu / NA	2022-11-20	profile001	gruiformes	142.542521870972	43.3824165431654
H5N1.NA.EPI_ISL_18066454.gruiformes.japan.NA.2023-02-23	H5N1	2023-02-23	2023.15	2023-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokyo	jp.tk	35.1841142139823	139.539494434755	NA	2023-02-23	profileNA	gruiformes	139.539494434755	35.1841142139823
H5N6.2344b.EPI_ISL_3770740.na.china.73.2021-07-14	H5N6	2021-07-14	2021.53	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07-14	profile068	na	108.782865094166	23.82591453975
H5N6.2344b.EPI_ISL_16208999.na.china.126.2021-09-19	H5N6	2021-09-19	2021.72	2021-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-09-19	profile003	na	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_16466440.na.china.126.2022-11-11	H5N6	2022-11-11	2022.86	2022-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan Province / Changsha city / NA	2022-11-11	profile003	na	111.713471439142	27.5978523947888
H5N6.2344h.EPI_ISL_3770721.na.china.287.2021-02-27	H5N6	2021-02-27	2021.16	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-02-27	profile067	na	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_2555536.charadriiformes.china.1.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Jiangxi Province / NA / NA	2020-11-16	profile003	charadriiformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_16955798.charadriiformes.japan.2.2022-11-16	H5N1	2022-11-16	2022.87	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hokkaido	jp.hk	43.3824165431654	142.542521870972	Asia / Japan / Hokkaido / Abashiri / NA	2022-11-16	profile001	charadriiformes	142.542521870972	43.3824165431654
H5N1.2344b.EPI_ISL_china_27.charadriiformes.china.19.2022-07-23	H5N1	2022-07-23	2022.56	2022-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	qinghai	cn.qh	35.7553973024078	96.0028538289268	Asia / China / Qinghai / NA / NA	2022-07-23	profile001	charadriiformes	96.0028538289268	35.7553973024078
H5N1.2344b.EPI_ISL_16838579.pelecaniformes.russia.2.2021-07-16	H5N1	2021-07-16	2021.54	2021-07-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	NA	NA	NA	NA	Europe / Russia / NA / NA / NA	2021-07-16	profile001	pelecaniformes	95.7970903417469	66.0376616061812
H5N1.NA.EPI_ISL_13465456.pelecaniformes.israel.NA.2021-11-29	H5N1	2021-11-29	2021.91	2021-11-01	western asia	israel	isr	31.4459854424407	35.0090837317994	NA	NA	NA	NA	NA	2021-11-29	profile001	pelecaniformes	35.0090837317994	31.4459854424407
H5N8.2344b.EPI_ISL_china_2.galliformes.china.1.2021-05-31	H5N8	2021-05-31	2021.41	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2021-05-31	profile003	galliformes	117.235219497068	31.8128943962267
H5N8.2344b.EPI_ISL_7381026.galliformes.china.1.2021-03	H5N8	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	Asia / China / Liaoning Province / NA / NA	2021-03	profile003	galliformes	122.600275282862	41.2987124958383
H5N8.2344b.EPI_ISL_623074.galliformes.iraq.1.2020-05-12	H5N8	2020-05-12	2020.36	2020-05-01	western asia	iraq	irq	33.017872044376	43.8055120134245	ninawa	iq.ni	35.9913317126514	42.4617230992077	Asia / Iraq / Muhafazat Ninawa / NA / NA	2020-05-12	profile003	galliformes	42.4617230992077	35.9913317126514
H5N1.2344b.EPI_ISL_17785725.galliformes.austria.2.2021-11-25	H5N1	2021-11-25	2021.9	2021-11-01	western europe	austria	aut	47.5942901543001	14.1261824377155	niederösterreich	at.no	48.2718646696418	15.7529218938467	Europe / Austria / Lower Austria / Bruck-Leitha / NA	2021-11-25	profile001	galliformes	15.7529218938467	48.2718646696418
H5N1.2344b.EPI_ISL_17606854.galliformes.south_korea.19.2022-02-07	H5N1	2022-02-07	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2022-02-07	profile001	galliformes	127.140659781938	35.7159281817874
H5N1.2344b.EPI_ISL_17606851.galliformes.south_korea.19.2022-02-06	H5N1	2022-02-06	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2022-02-06	profile001	galliformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606826.galliformes.south_korea.22.2021-12-05	H5N1	2021-12-05	2021.93	2021-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-12-05	profile034	galliformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606864.galliformes.south_korea.22.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-04-07	profile009	galliformes	128.261669154089	35.3225325644814
H5N8.2344b.EPI_ISL_7381448.galliformes.china.205.2021-07	H5N8	NA	NA	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07	profile003	galliformes	108.782865094166	23.82591453975
H5N8.2344b.EPI_ISL_11504587.galliformes.vietnam.205.2021-12-01	H5N8	2021-12-01	2021.92	2021-12-01	south-eastern asia	vietnam	vnm	16.5422416723933	106.354375350692	lạng sơn	vn.ls	21.8383841621594	106.620963954319	Asia / Vietnam / Tinh Lang Son / NA / NA	2021-12-01	profile003	galliformes	106.620963954319	21.8383841621594
H5N6.2344b.EPI_ISL_7457654.galliformes.china.209.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile003	galliformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_6760686.galliformes.china.291.2021-06	H5N6	NA	NA	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	Asia / China / Hebei Province / NA / NA	2021-06	profile070	galliformes	116.100714730353	39.5182972347816
H5N6.2344b.EPI_ISL_china_1.galliformes.china.314.2022-02-28	H5N6	2022-02-28	2022.16	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2022-02-28	profile050	galliformes	118.136153809721	36.3536638777003
H9N2.NA.EPI_ISL_14223937.galliformes.china.NA.2021-11-12	H9N2	2021-11-12	2021.86	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	NA	2021-11-12	profile003	galliformes	103.513718494908	36.6848135465548
H5N6.NA.EPI_ISL_283971.galliformes.china.NA.2017-07-15	H5N6	2017-07-15	2017.53	2017-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	NA	2017-07-15	profileNA	galliformes	108.782865094166	23.82591453975
H7N9.NA.EPI_ISL_1374062.galliformes.china.NA.2018-10-01	H7N9	2018-10-01	2018.75	2018-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hebei	cn.hb	39.5182972347816	116.100714730353	NA	2018-10-01	profileNA	galliformes	116.100714730353	39.5182972347816
H7N9.NA.EPI_ISL_1374070.galliformes.china.NA.2019-12-01	H7N9	2019-12-01	2019.92	2019-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	liaoning	cn.ln	41.2987124958383	122.600275282862	NA	2019-12-01	profileNA	galliformes	122.600275282862	41.2987124958383
H7N9.NA.EPI_ISL_1374065.galliformes.china.NA.2019-04-01	H7N9	2019-04-01	2019.25	2019-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	nei mongol	cn.nm	44.083329648604	113.188484632426	NA	2019-04-01	profileNA	galliformes	113.188484632426	44.083329648604
H7N9.NA.EPI_ISL_1520374.galliformes.china.NA.2021-02-10	H7N9	2021-02-10	2021.11	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanxi	cn.sx	37.5496375119255	112.274268590565	NA	2021-02-10	profileNA	galliformes	112.274268590565	37.5496375119255
H3N8.NA.EPI_ISL_4031063.galliformes.india.NA.2014-11-28	H3N8	2014-11-28	2014.91	2014-11-01	southern asia	india	ind	22.2417444721501	79.3532012780795	kerala	in.kl	10.4475640504272	76.4091068995741	NA	2014-11-28	profileNA	galliformes	76.4091068995741	10.4475640504272
H5N1.NA.EPI_ISL_18284468.galliformes.japan.NA.2022-12-05	H5N1	2022-12-05	2022.93	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	aichi	jp.ai	35.0354821249241	137.211818235863	NA	2022-12-05	profileNA	galliformes	137.211818235863	35.0354821249241
H5N1.NA.EPI_ISL_18284463.galliformes.japan.NA.2022-11-13	H5N1	2022-11-13	2022.87	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hyōgo	jp.hg	35.0390049694389	134.828550655208	NA	2022-11-13	profileNA	galliformes	134.828550655208	35.0390049694389
H5N1.NA.EPI_ISL_18284473.galliformes.japan.NA.2022-12-16	H5N1	2022-12-16	2022.96	2022-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	hiroshima	jp.hs	34.6052446200593	132.788104542609	NA	2022-12-16	profileNA	galliformes	132.788104542609	34.6052446200593
H5N1.NA.EPI_ISL_18284477.galliformes.japan.NA.2023-03-14	H5N1	2023-03-14	2023.2	2023-03-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	iwate	jp.iw	39.5914074346158	141.361222721758	NA	2023-03-14	profileNA	galliformes	141.361222721758	39.5914074346158
H5N1.NA.EPI_ISL_18284465.galliformes.japan.NA.2022-11-01	H5N1	2022-11-01	2022.83	2022-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagawa	jp.kg	34.217379070784	133.968927545016	NA	2022-11-01	profileNA	galliformes	133.968927545016	34.217379070784
H5N2.NA.EPI_ISL_18284476.galliformes.japan.NA.2023-01-17	H5N2	2023-01-17	2023.04	2023-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	oita	jp.ot	33.2003954700371	131.433742894646	NA	2023-01-17	profileNA	galliformes	131.433742894646	33.2003954700371
H5N1.NA.EPI_ISL_15063425.galliformes.japan.NA.2021-12-07	H5N1	2021-12-07	2021.93	2021-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	saitama	jp.st	35.9972673234424	139.347759410476	NA	2021-12-07	profileNA	galliformes	139.347759410476	35.9972673234424
H5N1.NA.EPI_ISL_16832031.galliformes.japan.NA.2022-05-14	H5N1	2022-05-14	2022.36	2022-05-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-05-14	profileNA	galliformes	137.574137168765	37.3996665395305
H5N2.NA.EPI_ISL_338359.galliformes.russia.NA.2017-12-25	H5N2	2017-12-25	2017.98	2017-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	NA	NA	NA	NA	NA	2017-12-25	profileNA	galliformes	95.7970903417469	66.0376616061812
H5N2.NA.EPI_ISL_4032283.galliformes.taiwan.NA.2018-05-09	H5N2	2018-05-09	2018.35	2018-05-01	eastern asia	taiwan	twn	23.7487720417468	120.953867187264	taipei	tw.tp	25.0803422296506	121.554158587266	NA	2018-05-09	profileNA	galliformes	121.554158587266	25.0803422296506
H5N2.NA.EPI_ISL_4032270.galliformes.taiwan.NA.2018-05-07	H5N2	2018-05-07	2018.35	2018-05-01	eastern asia	taiwan	twn	23.7487720417468	120.953867187264	NA	NA	NA	NA	NA	2018-05-07	profileNA	galliformes	120.953867187264	23.7487720417468
H5N8.2344b.EPI_ISL_5260468.podicipediformes.china.1.2021-06-15	H5N8	2021-06-15	2021.45	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	ningxia hui	cn.nx	37.2602231520297	106.161545856493	Asia / China / Ningxia / NA / NA	2021-06-15	profile003	podicipediformes	106.161545856493	37.2602231520297
H5N8.2344b.EPI_ISL_5260467.podicipediformes.china.1.2021-06-05	H5N8	2021-06-05	2021.42	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shaanxi	cn.sa	35.1531910315733	108.845281415025	Asia / China / Shaanxi / NA / NA	2021-06-05	profile003	podicipediformes	108.845281415025	35.1531910315733
H5N6.NA.EPI_ISL_340854.environment.china.NA.2017-01-17	H5N6	2017-01-17	2017.04	2017-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2017-01-17	profileNA	environment	113.398153372919	23.33624359406
H4N6.NA.EPI_ISL_1630156.environment.japan.NA.2018-12-10	H4N6	2018-12-10	2018.94	2018-12-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	NA	2018-12-10	profileNA	environment	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_1009706.na.south_korea.79.2020-12-02	H5N8	2020-12-02	2020.92	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangbuk-do	kr.kb	36.3474789243827	128.748576389097	Asia / Korea / GB / NA / NA	2020-12-02	profile015	na	128.748576389097	36.3474789243827
H5N1.2344b.EPI_ISL_15943015.na.south_korea.128.2022-11-07	H5N1	2022-11-07	2022.85	2022-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2022-11-07	profile022	na	126.847825775926	36.5298116066164
H5N6.NA.EPI_ISL_15613574.na.china.NA.2021-08-19	H5N6	2021-08-19	2021.63	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	NA	2021-08-19	profileNA	na	113.398153372919	23.33624359406
H9N2.NA.EPI_ISL_398185.na.china.NA.2018-12-02	H9N2	2018-12-02	2018.92	2018-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	NA	2018-12-02	profile001	na	111.713471439142	27.5978523947888
H5N6.NA.EPI_ISL_18000337.na.china.NA.2022-02-27	H5N6	2022-02-27	2022.16	2022-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	NA	2022-02-27	profileNA	na	115.709570895796	27.6016362656629
