scientificName,class,order,family,vernacularName
Myotis sowerbyi,Mammalia,Chiroptera,Vespertilionidae,sowerby's whiskered myotis
Nyctalus leisleri,Mammalia,Chiroptera,Vespertilionidae,leisler's noctule
Plecotus balensis,Mammalia,Chiroptera,Vespertilionidae,bale long-eared bat
Xerus rutilus,Mammalia,Rodentia,Sciuridae,unstriped ground squirrel
Mus phillipsi,Mammalia,Rodentia,Muridae,phillips's mouse
Rhogeessa minutilla,Mammalia,Chiroptera,Vespertilionidae,little desert bat
Gerbillus hesperinus,Mammalia,Rodentia,Muridae,moroccan gerbil
Microtus qazvinensis,Mammalia,Rodentia,Cricetidae,qazvin vole
Myotis yanbarensis,Mammalia,Chiroptera,Vespertilionidae,yanbaru myotis
Phalanger intercastellanus,Mammalia,Diprotodontia,Phalangeridae,eastern common cuscus
Myotis bucharensis,Mammalia,Chiroptera,Vespertilionidae,bocharic myotis
Myotis velifer,Mammalia,Chiroptera,Vespertilionidae,cave myotis
Corynorhinus rafinesquii,Mammalia,Chiroptera,Vespertilionidae,eastern big-eared bat
Reithrodontomys fulvescens,Mammalia,Rodentia,Cricetidae,fulvous harvest mouse
Lophostoma silvicola,Mammalia,Chiroptera,Phyllostomidae,white-throated round-eared bat
Mops niangarae,Mammalia,Chiroptera,Molossidae,niangara free-tailed bat
Nyctophilus nebulosus,Mammalia,Chiroptera,Vespertilionidae,new caledonian long-eared bat
Pharotis imogene,Mammalia,Chiroptera,Vespertilionidae,new guinea big-eared bat
Myotis morrisi,Mammalia,Chiroptera,Vespertilionidae,morris's myotis
Emballonura alecto,Mammalia,Chiroptera,Emballonuridae,philippine sheath-tailed bat
Akodon lutescens,Mammalia,Rodentia,Cricetidae,altiplano akodont
Meriones meridianus,Mammalia,Rodentia,Muridae,little chinese jird
Dipodillus zakariai,Mammalia,Rodentia,Muridae,kerkennah islands dipodil
Sigmodon inopinatus,Mammalia,Rodentia,Cricetidae,ecuadorian cotton rat
Tylonycteris pygmaea,Mammalia,Chiroptera,Vespertilionidae,pygmy bamboo bat
Gerbilliscus inclusus,Mammalia,Rodentia,Muridae,gorongoza gerbil
Meriones chengi,Mammalia,Rodentia,Muridae,cheng's jird
Lonchophylla hesperia,Mammalia,Chiroptera,Phyllostomidae,western nectar bat
Myotis macrodactylus,Mammalia,Chiroptera,Vespertilionidae,big-footed myotis
Ellobius fuscocapillus,Mammalia,Rodentia,Cricetidae,afghan mole-vole
Scotorepens greyii,Mammalia,Chiroptera,Vespertilionidae,grey's broad-nosed bat
Tamias quadrimaculatus,Mammalia,Rodentia,Sciuridae,long-eared chipmunk
Laephotis kirinyaga,Mammalia,Chiroptera,Vespertilionidae,east african serotine
Sciurus griseus,Mammalia,Rodentia,Sciuridae,western gray squirrel
Akodon subfuscus,Mammalia,Rodentia,Cricetidae,puno akodont
Sturnira parvidens,Mammalia,Chiroptera,Phyllostomidae,northern yellow-shouldered bat
Scotophilus tandrefana,Mammalia,Chiroptera,Vespertilionidae,malagasy yellow bat
Akodon dayi,Mammalia,Rodentia,Cricetidae,day's grass mouse
Tamias townsendii,Mammalia,Rodentia,Sciuridae,townsend's chipmunk
Mops thersites,Mammalia,Chiroptera,Molossidae,railer bat
Micronycteris buriri,Mammalia,Chiroptera,Phyllostomidae,saint vincent big-eared bat
Arielulus societatis,Mammalia,Chiroptera,Vespertilionidae,social pipistrelle
Plecotus homochrous,Mammalia,Chiroptera,Vespertilionidae,himalayan long-eared bat
Myotis annectans,Mammalia,Chiroptera,Vespertilionidae,hairy-faced bat
Sigmodon arizonae,Mammalia,Rodentia,Cricetidae,arizona cotton rat
Salpingotus thomasi,Mammalia,Rodentia,Dipodidae,thomas's pygmy jerboa
Microtus oregoni,Mammalia,Rodentia,Cricetidae,creeping vole
Scotoecus hirundo,Mammalia,Chiroptera,Vespertilionidae,dark-winged lesser house bat
Reithrodontomys mexicanus,Mammalia,Rodentia,Cricetidae,mexican harvest mouse
Micronycteris simmonsae,Mammalia,Chiroptera,Phyllostomidae,NA
Trichosurus arnhemensis,Mammalia,Diprotodontia,Phalangeridae,northern brushtail
Acomys cineraceus,Mammalia,Rodentia,Muridae,gray spiny mouse
Hypsugo lanzai,Mammalia,Chiroptera,Vespertilionidae,lanza's pipistrelle
Mus musculoides,Mammalia,Rodentia,Muridae,subsaharan pygmy mouse
Falsistrellus mackenziei,Mammalia,Chiroptera,Vespertilionidae,mackenzie's false pipistrelle
Microtus cabrerae,Mammalia,Rodentia,Cricetidae,cabrera's vole
Microtus guentheri,Mammalia,Rodentia,Cricetidae,guenther's vole
Tylonycteris malayana,Mammalia,Chiroptera,Vespertilionidae,malayan bamboo bat
Hybomys univittatus,Mammalia,Rodentia,Muridae,peters's hybomys
Glauconycteris egeria,Mammalia,Chiroptera,Vespertilionidae,bibundi butterfly bat
Scotophilus nigritellus,Mammalia,Chiroptera,Vespertilionidae,western greenish house bat
Marmota monax,Mammalia,Rodentia,Sciuridae,groundhog
Mus haussa,Mammalia,Rodentia,Muridae,hausa mouse
Lophuromys brunneus,Mammalia,Rodentia,Muridae,thomas's ethiopian brush-furred rat
Pipistrellus dhofarensis,Mammalia,Chiroptera,Vespertilionidae,dhofar pipistrelle
Phalanger ornatus,Mammalia,Diprotodontia,Phalangeridae,ornate cuscus
Acomys mullah,Mammalia,Rodentia,Muridae,mullah spiny mouse
Scotophilus kuhlii,Mammalia,Chiroptera,Vespertilionidae,lesser asiatic yellow bat
Lasiurus frantzii,Mammalia,Chiroptera,Vespertilionidae,desert red bat
Allactaga williamsi,Mammalia,Rodentia,Dipodidae,williams's jerboa
Gerbillus nigeriae,Mammalia,Rodentia,Muridae,nigerian gerbil
Micronycteris schmidtorum,Mammalia,Chiroptera,Phyllostomidae,schmidt's big-eared bat
Myotis larensis,Mammalia,Chiroptera,Vespertilionidae,NA
Marmota menzbieri,Mammalia,Rodentia,Sciuridae,menzbier's marmot
Gardnerycteris koepckeae,Mammalia,Chiroptera,Phyllostomidae,koepcke's hairy-nosed bat
Sciurus gilvigularis,Mammalia,Rodentia,Sciuridae,yellow-throated squirrel
Vespadelus troughtoni,Mammalia,Chiroptera,Vespertilionidae,eastern cave bat
Taphozous kapalgensis,Mammalia,Chiroptera,Emballonuridae,arnhem sheath-tailed bat
Myotis volans,Mammalia,Chiroptera,Vespertilionidae,long-legged myotis
Lophuromys nudicaudus,Mammalia,Rodentia,Muridae,fire-bellied brush-furred rat
Gerbillurus tytonis,Mammalia,Rodentia,Muridae,dune hairy-footed gerbil
Pygeretmus pumilio,Mammalia,Rodentia,Dipodidae,dwarf fat-tailed jerboa
Myotis capaccinii,Mammalia,Chiroptera,Vespertilionidae,long-fingered myotis
Akodon kofordi,Mammalia,Rodentia,Cricetidae,koford's akodont
Akodon orophilus,Mammalia,Rodentia,Cricetidae,el dorado grass mouse
Cynomys ludovicianus,Mammalia,Rodentia,Sciuridae,arizona black-tailed prairie dog
Myotis tschuliensis,Mammalia,Chiroptera,Vespertilionidae,NA
Sturnira magna,Mammalia,Chiroptera,Phyllostomidae,greater yellow-shouldered bat
Rhogeessa io,Mammalia,Chiroptera,Vespertilionidae,southern little yellow bat
Myotis hasseltii,Mammalia,Chiroptera,Vespertilionidae,brown bat
Neotoma stephensi,Mammalia,Rodentia,Cricetidae,stephen's woodrat
Allactaga balikunica,Mammalia,Rodentia,Dipodidae,balikun jerboa
Sciurus vulgaris,Mammalia,Rodentia,Sciuridae,eurasian red squirrel
Monophyllus plethodon,Mammalia,Chiroptera,Phyllostomidae,insular long-tongued bat
Myotis pilosatibialis,Mammalia,Chiroptera,Vespertilionidae,northern hairy-legged myotis
Chalinolobus dwyeri,Mammalia,Chiroptera,Vespertilionidae,large pied bat
Dipodillus jamesi,Mammalia,Rodentia,Muridae,james's dipodil
Meriones vinogradovi,Mammalia,Rodentia,Muridae,vinogradov's jird
Plecotus ognevi,Mammalia,Chiroptera,Vespertilionidae,ognev's long-eared bat
Coleura afra,Mammalia,Chiroptera,Emballonuridae,african sheath-tailed bat
Pipistrellus raceyi,Mammalia,Chiroptera,Vespertilionidae,racey's pipistrelle
Microtus mongolicus,Mammalia,Rodentia,Cricetidae,mongolian vole
Uromys imperator,Mammalia,Rodentia,Muridae,emperor uromys
Myotis oxyotus,Mammalia,Chiroptera,Vespertilionidae,montane myotis
Nyctophilus arnhemensis,Mammalia,Chiroptera,Vespertilionidae,arnhem long-eared bat
Pipistrellus hesperidus,Mammalia,Chiroptera,Vespertilionidae,african pipistrelle
Nycticeinops grandidieri,Mammalia,Chiroptera,Vespertilionidae,grandidier's serotine
Mus spretus,Mammalia,Rodentia,Muridae,western mediterranean mouse
Myotis midastactus,Mammalia,Chiroptera,Vespertilionidae,golden myotis
Hypsugo affinis,Mammalia,Chiroptera,Vespertilionidae,chocolate pipistrelle
Pipistrellus sturdeei,Mammalia,Chiroptera,Vespertilionidae,bonin pipistrelle
Ia io,Mammalia,Chiroptera,Vespertilionidae,great evening bat
Gerbillus famulus,Mammalia,Rodentia,Muridae,black-tufted gerbil
Rhogeessa menchuae,Mammalia,Chiroptera,Vespertilionidae,menchu's little yellow bat
Neotoma goldmani,Mammalia,Rodentia,Cricetidae,goldman's woodrat
Corynorhinus mexicanus,Mammalia,Chiroptera,Vespertilionidae,mexican big-eared bat
Microtus clarkei,Mammalia,Rodentia,Cricetidae,clarke's vole
Myotis laniger,Mammalia,Chiroptera,Vespertilionidae,chinese myotis
Allochrocebus preussi,Mammalia,Primates,Cercopithecidae,preuss's monkey
Eptesicus serotinus,Mammalia,Chiroptera,Vespertilionidae,big brown bat
Trachypithecus barbei,Mammalia,Primates,Cercopithecidae,tenasserim langur
Platyrrhinus helleri,Mammalia,Chiroptera,Phyllostomidae,heller's broad-nosed bat
Peropteryx leucoptera,Mammalia,Chiroptera,Emballonuridae,white-winged dog-like bat
Trachypithecus cristatus,Mammalia,Primates,Cercopithecidae,silvered langur
Diclidurus isabella,Mammalia,Chiroptera,Emballonuridae,isabelline ghost bat
Anoura cultrata,Mammalia,Chiroptera,Phyllostomidae,handley's tailless bat
Presbytis thomasi,Mammalia,Primates,Cercopithecidae,north sumatran leaf monkey
Cercocebus sanjei,Mammalia,Primates,Cercopithecidae,sanje mangabey
Diclidurus albus,Mammalia,Chiroptera,Emballonuridae,northern ghost bat
Piliocolobus foai,Mammalia,Primates,Cercopithecidae,central african red colobus
Anoura caudifer,Mammalia,Chiroptera,Phyllostomidae,tailed tailless bat
Cercopithecus mona,Mammalia,Primates,Cercopithecidae,mona monkey
Chiroderma doriae,Mammalia,Chiroptera,Phyllostomidae,brazilian big-eyed bat
Platyrrhinus ismaeli,Mammalia,Chiroptera,Phyllostomidae,ismael's broad-nosed bat
Cercopithecus sclateri,Mammalia,Primates,Cercopithecidae,sclater's guenon
Piliocolobus kirkii,Mammalia,Primates,Cercopithecidae,zanzibar red colobus
Erophylla sezekorni,Mammalia,Chiroptera,Phyllostomidae,buffy flower bat
Eptesicus anatolicus,Mammalia,Chiroptera,Vespertilionidae,anatolian serotine
Rhinopithecus strykeri,Mammalia,Primates,Cercopithecidae,myanmar snub-nosed monkey
Vampyressa melissa,Mammalia,Chiroptera,Phyllostomidae,melissa's yellow-eared bat
Semnopithecus hypoleucos,Mammalia,Primates,Cercopithecidae,black-footed gray langur
Papio papio,Mammalia,Primates,Cercopithecidae,guinea baboon
Chlorocebus cynosuros,Mammalia,Primates,Cercopithecidae,malbrouck
Macaca cyclopis,Mammalia,Primates,Cercopithecidae,formosan rock macaque
Hesperoptenus blanfordi,Mammalia,Chiroptera,Vespertilionidae,blanford's bat
Ectophylla alba,Mammalia,Chiroptera,Phyllostomidae,honduran white bat
Cercopithecus erythrogaster,Mammalia,Primates,Cercopithecidae,red-bellied monkey
Piliocolobus tholloni,Mammalia,Primates,Cercopithecidae,thollon's red colobus
Macaca pagensis,Mammalia,Primates,Cercopithecidae,pagai island macaque
Procolobus verus,Mammalia,Primates,Cercopithecidae,olive colobus
Macaca fascicularis,Mammalia,Primates,Cercopithecidae,crab-eating macaque
Presbytis sabana,Mammalia,Primates,Cercopithecidae,sabah grizzled langur
Cercopithecus cephus,Mammalia,Primates,Cercopithecidae,moustached guenon
Pygoderma bilabiatum,Mammalia,Chiroptera,Phyllostomidae,ipanema bat
Platyrrhinus vittatus,Mammalia,Chiroptera,Phyllostomidae,greater broad-nosed bat
Trachypithecus hatinhensis,Mammalia,Primates,Cercopithecidae,hatinh langur
Chiroderma scopaeum,Mammalia,Chiroptera,Phyllostomidae,NA
Macaca nigra,Mammalia,Primates,Cercopithecidae,celebes crested macaque
Cercopithecus lomamiensis,Mammalia,Primates,Cercopithecidae,lesula
Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,green monkey
Miopithecus talapoin,Mammalia,Primates,Cercopithecidae,angolan talapoin
Eptesicus platyops,Mammalia,Chiroptera,Vespertilionidae,lagos serotine
Semnopithecus johnii,Mammalia,Primates,Cercopithecidae,hooded leaf monkey
Vampyrodes caraccioli,Mammalia,Chiroptera,Phyllostomidae,caracciolo's stripe-faced bat
Rhinopithecus bieti,Mammalia,Primates,Cercopithecidae,black snub-nosed monkey
Trachypithecus phayrei,Mammalia,Primates,Cercopithecidae,phayre's langur
Eptesicus floweri,Mammalia,Chiroptera,Vespertilionidae,flower's serotine
Enchisthenes hartii,Mammalia,Chiroptera,Phyllostomidae,velvety fruit-eating bat
Eptesicus pachyomus,Mammalia,Chiroptera,Vespertilionidae,mouse-like serotine
Trachypithecus poliocephalus,Mammalia,Primates,Cercopithecidae,cat ba langur
Choeroniscus minor,Mammalia,Chiroptera,Phyllostomidae,lesser long-tailed bat
Presbytis frontata,Mammalia,Primates,Cercopithecidae,white-fronted langur
Piliocolobus bouvieri,Mammalia,Primates,Cercopithecidae,bouvier's red colobus
Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,wolf's mona monkey
Vampyriscus bidens,Mammalia,Chiroptera,Phyllostomidae,bidentate yellow-eared bat
Piliocolobus lulindicus,Mammalia,Primates,Cercopithecidae,ulindi river red colobus
Platyrrhinus angustirostris,Mammalia,Chiroptera,Phyllostomidae,slender broad-nosed bat
Platyrrhinus incarum,Mammalia,Chiroptera,Phyllostomidae,incan broad-nosed bat
Anoura aequatoris,Mammalia,Chiroptera,Phyllostomidae,ecuadorian tailless bat
Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,lesser spot-nosed monkey
Piliocolobus preussi,Mammalia,Primates,Cercopithecidae,preuss's red colobus
Presbytis melalophos,Mammalia,Primates,Cercopithecidae,black-crested sumatran langur
Choeroniscus godmani,Mammalia,Chiroptera,Phyllostomidae,godman's long-tailed bat
Erythrocebus poliophaeus,Mammalia,Primates,Cercopithecidae,blue nile patas monkey
Eptesicus ognevi,Mammalia,Chiroptera,Vespertilionidae,ognev's serotine
Vampyressa elisabethae,Mammalia,Chiroptera,Phyllostomidae,elisabeth's yellow-eared bat
Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,drill
Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,vervet monkey
Cercopithecus lowei,Mammalia,Primates,Cercopithecidae,lowe's mona monkey
Macaca radiata,Mammalia,Primates,Cercopithecidae,bonnet macaque
Ardops nichollsi,Mammalia,Chiroptera,Phyllostomidae,tree bat
Vampyrodes major,Mammalia,Chiroptera,Phyllostomidae,great stripe-faced bat
Trachypithecus delacouri,Mammalia,Primates,Cercopithecidae,delacour's langur
Platyrrhinus recifinus,Mammalia,Chiroptera,Phyllostomidae,recife broad-nosed bat
Presbytis percura,Mammalia,Primates,Cercopithecidae,east sumatran banded langur
Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,black-cheeked white-nosed monkey
Presbytis sumatrana,Mammalia,Primates,Cercopithecidae,black sumatran langur
Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,grivet
Eptesicus bottae,Mammalia,Chiroptera,Vespertilionidae,botta's serotine
Macaca leonina,Mammalia,Primates,Cercopithecidae,northern pig-tailed macaque
Diclidurus scutatus,Mammalia,Chiroptera,Emballonuridae,lesser ghost bat
Piliocolobus parmentieri,Mammalia,Primates,Cercopithecidae,lomami red colobus
Cercopithecus hamlyni,Mammalia,Primates,Cercopithecidae,hamlyn's monkey
Chiroderma trinitatum,Mammalia,Chiroptera,Phyllostomidae,little big-eyed bat
Uroderma davisi,Mammalia,Chiroptera,Phyllostomidae,davis's tent-making bat
Anoura javieri,Mammalia,Chiroptera,Phyllostomidae,peruvian tailless bat
Hesperoptenus gaskelli,Mammalia,Chiroptera,Vespertilionidae,gaskell's false serotine
Macaca arctoides,Mammalia,Primates,Cercopithecidae,stump-tailed macaque
Piliocolobus badius,Mammalia,Primates,Cercopithecidae,upper guinea red colobus
Papio ursinus,Mammalia,Primates,Cercopithecidae,chacma baboon
Colobus polykomos,Mammalia,Primates,Cercopithecidae,king colobus
Brachyphylla cavernarum,Mammalia,Chiroptera,Phyllostomidae,antillean fruit-eating bat
Semnopithecus hector,Mammalia,Primates,Cercopithecidae,tarai gray langur
Uroderma magnirostrum,Mammalia,Chiroptera,Phyllostomidae,brown tent-making bat
Semnopithecus ajax,Mammalia,Primates,Cercopithecidae,chamba sacred langur
Choeronycteris mexicana,Mammalia,Chiroptera,Phyllostomidae,mexican long-tongued bat
Eptesicus innoxius,Mammalia,Chiroptera,Vespertilionidae,harmless serotine
Anoura luismanueli,Mammalia,Chiroptera,Phyllostomidae,luis manuel's tailless bat
Colobus satanas,Mammalia,Primates,Cercopithecidae,black colobus
Papio kindae,Mammalia,Primates,Cercopithecidae,kinda baboon
Erythrocebus baumstarki,Mammalia,Primates,Cercopithecidae,southern patas monkey
Lophocebus albigena,Mammalia,Primates,Cercopithecidae,gray-cheeked mangabey
Platyrrhinus nitelinea,Mammalia,Chiroptera,Phyllostomidae,western broad-nosed bat
Hesperoptenus tickelli,Mammalia,Chiroptera,Vespertilionidae,tickell's bat
Lichonycteris degener,Mammalia,Chiroptera,Phyllostomidae,pale brown long-tongued bat
Presbytis robinsoni,Mammalia,Primates,Cercopithecidae,robinson's banded langur
Chiroderma salvini,Mammalia,Chiroptera,Phyllostomidae,salvin's big-eyed bat
Piliocolobus oustaleti,Mammalia,Primates,Cercopithecidae,oustalet's red colobus
Macaca munzala,Mammalia,Primates,Cercopithecidae,arunachal macaque
Eptesicus brasiliensis,Mammalia,Chiroptera,Vespertilionidae,brazilian brown bat
Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,bengal sacred langur
Presbytis mitrata,Mammalia,Primates,Cercopithecidae,mitered langur
Cercocebus torquatus,Mammalia,Primates,Cercopithecidae,collared mangabey
Platyrrhinus lineatus,Mammalia,Chiroptera,Phyllostomidae,white-lined broad-nosed bat
Trachypithecus leucocephalus,Mammalia,Primates,Cercopithecidae,white-headed langur
Eptesicus andinus,Mammalia,Chiroptera,Vespertilionidae,little black serotine
Eptesicus tatei,Mammalia,Chiroptera,Vespertilionidae,sombre bat
Ametrida centurio,Mammalia,Chiroptera,Phyllostomidae,little white-shouldered bat
Macaca silenus,Mammalia,Primates,Cercopithecidae,lion-tailed macaque
Cercopithecus roloway,Mammalia,Primates,Cercopithecidae,roloway monkey
Chlorocebus djamdjamensis,Mammalia,Primates,Cercopithecidae,bale monkey
Macaca tonkeana,Mammalia,Primates,Cercopithecidae,tonkean macaque
Vampyressa sinchi,Mammalia,Chiroptera,Phyllostomidae,quechuan yellow-eared bat
Eptesicus japonensis,Mammalia,Chiroptera,Vespertilionidae,japanese serotine
Trachypithecus germaini,Mammalia,Primates,Cercopithecidae,germain's langur
Trachypithecus geei,Mammalia,Primates,Cercopithecidae,gee's golden langur
Stenoderma rufum,Mammalia,Chiroptera,Phyllostomidae,desmarest's fig-eating bat
Macaca leucogenys,Mammalia,Primates,Cercopithecidae,white-cheeked macaque
Eptesicus diminutus,Mammalia,Chiroptera,Vespertilionidae,diminutive serotine
Anoura latidens,Mammalia,Chiroptera,Phyllostomidae,broad-toothed tailless bat
Presbytis potenziani,Mammalia,Primates,Cercopithecidae,mentawai langur
Cercocebus lunulatus,Mammalia,Primates,Cercopithecidae,white-naped mangabey
Anoura cadenai,Mammalia,Chiroptera,Phyllostomidae,cadena's tailless bat
Platyrrhinus aquilus,Mammalia,Chiroptera,Phyllostomidae,darien broad-nosed bat
Piliocolobus pennantii,Mammalia,Primates,Cercopithecidae,pennant's red colobus
Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,black crested mangabey
Presbytis femoralis,Mammalia,Primates,Cercopithecidae,banded langur
Choeroniscus periosus,Mammalia,Chiroptera,Phyllostomidae,greater long-tailed bat
Trachypithecus laotum,Mammalia,Primates,Cercopithecidae,laos langur
Vampyressa thyone,Mammalia,Chiroptera,Phyllostomidae,northern little yellow-eared bat
Eptesicus furinalis,Mammalia,Chiroptera,Vespertilionidae,argentine brown bat
Trachypithecus pileatus,Mammalia,Primates,Cercopithecidae,capped langur
Rhinopithecus brelichi,Mammalia,Primates,Cercopithecidae,gray snub-nosed monkey
Eptesicus pachyotis,Mammalia,Chiroptera,Vespertilionidae,thick-eared bat
Scleronycteris ega,Mammalia,Chiroptera,Phyllostomidae,ega long-tongued bat
Papio hamadryas,Mammalia,Primates,Cercopithecidae,hamadryas baboon
Chlorocebus tantalus,Mammalia,Primates,Cercopithecidae,tantalus monkey
Macaca nemestrina,Mammalia,Primates,Cercopithecidae,southern pig-tailed macaque
Chiroderma gorgasi,Mammalia,Chiroptera,Phyllostomidae,NA
Erophylla bombifrons,Mammalia,Chiroptera,Phyllostomidae,brown flower bat
Phyllops falcatus,Mammalia,Chiroptera,Phyllostomidae,cuban fig-eating bat
Cercopithecus diana,Mammalia,Primates,Cercopithecidae,diana monkey
