scientificName,class,order,family,vernacularName
Aedes neogeorgianus,Insecta,Diptera,Culicidae,NA
Aedes oceanicus,Insecta,Diptera,Culicidae,NA
Aedes sorsogonensis,Insecta,Diptera,Culicidae,NA
Aedes stonei,Insecta,Diptera,Culicidae,NA
Aedes schlosseri,Insecta,Diptera,Culicidae,NA
Aedes solomonis,Insecta,Diptera,Culicidae,NA
Aedes tutuilae,Insecta,Diptera,Culicidae,NA
Aedes wallacei,Insecta,Diptera,Culicidae,NA
Aedes fuscitarsis,Insecta,Diptera,Culicidae,NA
Aedes fuscipalpis,Insecta,Diptera,Culicidae,NA
Aedes gahnicola,Insecta,Diptera,Culicidae,NA
Aedes hollingsheadi,Insecta,Diptera,Culicidae,NA
Aedes gressitti,Insecta,Diptera,Culicidae,NA
Aedes hui,Insecta,Diptera,Culicidae,NA
Aedes horotoi,Insecta,Diptera,Culicidae,NA
Aedes knighti,Insecta,Diptera,Culicidae,NA
Aedes josephinae,Insecta,Diptera,Culicidae,NA
Aedes laoagensis,Insecta,Diptera,Culicidae,NA
Aedes kochi,Insecta,Diptera,Culicidae,NA
Aedes luteus,Insecta,Diptera,Culicidae,NA
Aedes lewelleni,Insecta,Diptera,Culicidae,NA
Aedes medleri,Insecta,Diptera,Culicidae,NA
Aedes maffii,Insecta,Diptera,Culicidae,NA
Aedes alocasicola,Insecta,Diptera,Culicidae,NA
Aedes ananae,Insecta,Diptera,Culicidae,NA
Aedes avistylus,Insecta,Diptera,Culicidae,NA
Aedes bougainvillensis,Insecta,Diptera,Culicidae,NA
Aedes burnetti,Insecta,Diptera,Culicidae,NA
Aedes cacharanus,Insecta,Diptera,Culicidae,NA
Aedes croceus,Insecta,Diptera,Culicidae,NA
Aedes dobrotworskyi,Insecta,Diptera,Culicidae,NA
Aedes fijiensis,Insecta,Diptera,Culicidae,NA
Aedes flavipennis,Insecta,Diptera,Culicidae,NA
Aedes franclemonti,Insecta,Diptera,Culicidae,NA
Aedes freycinetiae,Insecta,Diptera,Culicidae,NA
Aedes medialis,Insecta,Diptera,Culicidae,NA
Aedes variepictus,Insecta,Diptera,Culicidae,NA
Aedes wauensis,Insecta,Diptera,Culicidae,NA
Aedes walkeri,Insecta,Diptera,Culicidae,NA
Aedes whitmorei,Insecta,Diptera,Culicidae,NA
Aedes stenei,Insecta,Diptera,Culicidae,NA
Aedes vanemdeni,Insecta,Diptera,Culicidae,NA
Aedes sexlineatus,Insecta,Diptera,Culicidae,NA
Aedes spinosus,Insecta,Diptera,Culicidae,NA
Aedes quadrivittatus,Insecta,Diptera,Culicidae,NA
Aedes septemstriatus,Insecta,Diptera,Culicidae,NA
Aedes osornoi,Insecta,Diptera,Culicidae,NA
Aedes pseudodominicii,Insecta,Diptera,Culicidae,NA
Aedes marinkellei,Insecta,Diptera,Culicidae,NA
Aedes martinezi,Insecta,Diptera,Culicidae,NA
Aedes lorraineae,Insecta,Diptera,Culicidae,NA
Aedes leei,Insecta,Diptera,Culicidae,NA
Aedes ioliota,Insecta,Diptera,Culicidae,NA
Aedes inaequalis,Insecta,Diptera,Culicidae,NA
Aedes guerrero,Insecta,Diptera,Culicidae,NA
Aedes guatemala,Insecta,Diptera,Culicidae,NA
Aedes grabhami,Insecta,Diptera,Culicidae,NA
Aedes fulvithorax,Insecta,Diptera,Culicidae,NA
Aedes eleanorae,Insecta,Diptera,Culicidae,NA
Aedes ecuadoriensis,Insecta,Diptera,Culicidae,NA
Aedes cozumelensis,Insecta,Diptera,Culicidae,NA
Aedes busckii,Insecta,Diptera,Culicidae,NA
Aedes brevivittatus,Insecta,Diptera,Culicidae,NA
Aedes brevis,Insecta,Diptera,Culicidae,NA
Aedes bahamensis,Insecta,Diptera,Culicidae,NA
Aedes aurivittatus,Insecta,Diptera,Culicidae,NA
Aedes arborealis,Insecta,Diptera,Culicidae,NA
Aedes argyrites,Insecta,Diptera,Culicidae,NA
Aedes aureolineatus,Insecta,Diptera,Culicidae,NA
Aedes aurites,Insecta,Diptera,Culicidae,NA
Aedes albonotatus,Insecta,Diptera,Culicidae,NA
Aedes allotecnon,Insecta,Diptera,Culicidae,NA
Aedes ingrami,Insecta,Diptera,Culicidae,NA
Aedes nyasae,Insecta,Diptera,Culicidae,NA
Aedes seoulensis,Insecta,Diptera,Culicidae,NA
Aedes wellmanii,Insecta,Diptera,Culicidae,NA
Aedes albocinctus,Insecta,Diptera,Culicidae,NA
Aedes barnardi,Insecta,Diptera,Culicidae,NA
Aedes embuensis,Insecta,Diptera,Culicidae,NA
Aedes gilli,Insecta,Diptera,Culicidae,NA
Aedes simlensis,Insecta,Diptera,Culicidae,NA
Aedes mediovittatus,Insecta,Diptera,Culicidae,NA
Aedes australis,Insecta,Diptera,Culicidae,NA
Aedes ashworthi,Insecta,Diptera,Culicidae,NA
Aedes wardangensis,Insecta,Diptera,Culicidae,NA
Aedes pulchriventer,Insecta,Diptera,Culicidae,NA
Aedes aurimargo,Insecta,Diptera,Culicidae,NA
Aedes purpureipes,Insecta,Diptera,Culicidae,NA
Aedes geoskusea,Insecta,Diptera,Culicidae,NA
Aedes litwakae,Insecta,Diptera,Culicidae,NA
Aedes luzonensis,Insecta,Diptera,Culicidae,NA
Aedes lerozeboomi,Insecta,Diptera,Culicidae,NA
Aedes leucomeres,Insecta,Diptera,Culicidae,NA
Aedes wilkersoni,Insecta,Diptera,Culicidae,NA
Aedes paradissimilis,Insecta,Diptera,Culicidae,NA
Aedes pecori,Insecta,Diptera,Culicidae,NA
Aedes dissimilierodes,Insecta,Diptera,Culicidae,NA
Aedes karwari,Insecta,Diptera,Culicidae,NA
Aedes harbachi,Insecta,Diptera,Culicidae,NA
Aedes gaffigani,Insecta,Diptera,Culicidae,NA
Aedes dissimilis,Insecta,Diptera,Culicidae,NA
Aedes gonguoensis,Insecta,Diptera,Culicidae,NA
Aedes chungi,Insecta,Diptera,Culicidae,NA
Aedes unicinctus,Insecta,Diptera,Culicidae,NA
Aedes cavaticus,Insecta,Diptera,Culicidae,NA
Aedes varipalpus,Insecta,Diptera,Culicidae,NA
Aedes sierrensis,Insecta,Diptera,Culicidae,NA
Aedes deserticola,Insecta,Diptera,Culicidae,NA
Aedes laguna,Insecta,Diptera,Culicidae,NA
Aedes monticola,Insecta,Diptera,Culicidae,NA
Aedes rizali,Insecta,Diptera,Culicidae,NA
Aedes pulverulentus,Insecta,Diptera,Culicidae,NA
Aedes sherki,Insecta,Diptera,Culicidae,NA
Aedes yunnanensis,Insecta,Diptera,Culicidae,NA
Aedes jugraensis,Insecta,Diptera,Culicidae,NA
Aedes nigrorhynchus,Insecta,Diptera,Culicidae,NA
Aedes koreicus,Insecta,Diptera,Culicidae,NA
Aedes saxicola,Insecta,Diptera,Culicidae,NA
Aedes reinerti,Insecta,Diptera,Culicidae,NA
Aedes cherrapunjiensis,Insecta,Diptera,Culicidae,NA
Aedes formosensis,Insecta,Diptera,Culicidae,NA
Aedes chrysolineatus,Insecta,Diptera,Culicidae,NA
Aedes japonicus,Insecta,Diptera,Culicidae,NA
Aedes harveyi,Insecta,Diptera,Culicidae,NA
Aedes echinus,Insecta,Diptera,Culicidae,NA
Aedes gilcolladoi,Insecta,Diptera,Culicidae,NA
Aedes geniculatus,Insecta,Diptera,Culicidae,NA
Aedes zammitii,Insecta,Diptera,Culicidae,NA
Aedes mariae,Insecta,Diptera,Culicidae,NA
Aedes phoeniciae,Insecta,Diptera,Culicidae,NA
Aedes papago,Insecta,Diptera,Culicidae,NA
Aedes mubiensis,Insecta,Diptera,Culicidae,NA
Aedes geminus,Insecta,Diptera,Culicidae,NA
Aedes perdita,Insecta,Diptera,Culicidae,NA
Aedes nataliae,Insecta,Diptera,Culicidae,NA
Aedes sasai,Insecta,Diptera,Culicidae,NA
Aedes rossicus,Insecta,Diptera,Culicidae,NA
Aedes yamadai,Insecta,Diptera,Culicidae,NA
Aedes valeryi,Insecta,Diptera,Culicidae,NA
Aedes alexandrei,Insecta,Diptera,Culicidae,NA
Aedes dahuricus,Insecta,Diptera,Culicidae,NA
Aedes cinereus,Insecta,Diptera,Culicidae,NA
Aedes esoensis,Insecta,Diptera,Culicidae,NA
Aedes dmitryi,Insecta,Diptera,Culicidae,NA
Aedes wigglesworthi,Insecta,Diptera,Culicidae,NA
Aedes trukensis,Insecta,Diptera,Culicidae,NA
Aedes vexans,Insecta,Diptera,Culicidae,NA
Aedes tauffliebi,Insecta,Diptera,Culicidae,NA
Aedes taeniorhynchoides,Insecta,Diptera,Culicidae,NA
Aedes trimaculatus,Insecta,Diptera,Culicidae,NA
Aedes tricholabis,Insecta,Diptera,Culicidae,NA
Aedes stenoetrus,Insecta,Diptera,Culicidae,NA
Aedes senyavinensis,Insecta,Diptera,Culicidae,NA
Aedes syntheticus,Insecta,Diptera,Culicidae,NA
Aedes subdentatus,Insecta,Diptera,Culicidae,NA
Aedes quasiunivittatus,Insecta,Diptera,Culicidae,NA
Aedes punctifemoris,Insecta,Diptera,Culicidae,NA
Aedes semlikiensis,Insecta,Diptera,Culicidae,NA
Aedes rickenbachi,Insecta,Diptera,Culicidae,NA
Aedes pampangensis,Insecta,Diptera,Culicidae,NA
Aedes pallidostriatus,Insecta,Diptera,Culicidae,NA
Aedes argenteoscutellatus,Insecta,Diptera,Culicidae,NA
Aedes alboventralis,Insecta,Diptera,Culicidae,NA
Aedes alboscutellatus,Insecta,Diptera,Culicidae,NA
Aedes albodorsalis,Insecta,Diptera,Culicidae,NA
Aedes aerarius,Insecta,Diptera,Culicidae,NA
Aedes abnormalis,Insecta,Diptera,Culicidae,NA
Aedes cumminsii,Insecta,Diptera,Culicidae,NA
Aedes culicinus,Insecta,Diptera,Culicidae,NA
Aedes centropunctatus,Insecta,Diptera,Culicidae,NA
Aedes caliginosus,Insecta,Diptera,Culicidae,NA
Aedes caecus,Insecta,Diptera,Culicidae,NA
Aedes bevisi,Insecta,Diptera,Culicidae,NA
Aedes bancoi,Insecta,Diptera,Culicidae,NA
Aedes bambiotai,Insecta,Diptera,Culicidae,NA
Aedes dalzieli,Insecta,Diptera,Culicidae,NA
Aedes davidi,Insecta,Diptera,Culicidae,NA
Aedes dentatus,Insecta,Diptera,Culicidae,NA
Aedes domesticus,Insecta,Diptera,Culicidae,NA
Aedes durbanensis,Insecta,Diptera,Culicidae,NA
Aedes ebogoensis,Insecta,Diptera,Culicidae,NA
Aedes eritreae,Insecta,Diptera,Culicidae,NA
Aedes fowleri,Insecta,Diptera,Culicidae,NA
Aedes gibbinsi,Insecta,Diptera,Culicidae,NA
Aedes gouldi,Insecta,Diptera,Culicidae,NA
Aedes hirsutus,Insecta,Diptera,Culicidae,NA
Aedes holocinctus,Insecta,Diptera,Culicidae,NA
Aedes jamesi,Insecta,Diptera,Culicidae,NA
Aedes karooensis,Insecta,Diptera,Culicidae,NA
Aedes leesoni,Insecta,Diptera,Culicidae,NA
Aedes leptolabis,Insecta,Diptera,Culicidae,NA
Aedes longiseta,Insecta,Diptera,Culicidae,NA
Aedes leucarthrius,Insecta,Diptera,Culicidae,NA
Aedes mansouri,Insecta,Diptera,Culicidae,NA
Aedes lowisii,Insecta,Diptera,Culicidae,NA
Aedes mathioti,Insecta,Diptera,Culicidae,NA
Aedes masoalensis,Insecta,Diptera,Culicidae,NA
Aedes mediolineatus,Insecta,Diptera,Culicidae,NA
Aedes mattinglyi,Insecta,Diptera,Culicidae,NA
Aedes nigricephalus,Insecta,Diptera,Culicidae,NA
Aedes natronius,Insecta,Diptera,Culicidae,NA
Aedes oakleyi,Insecta,Diptera,Culicidae,NA
Aedes nigrostriatus,Insecta,Diptera,Culicidae,NA
Aedes orbitae,Insecta,Diptera,Culicidae,NA
Aedes ochraceus,Insecta,Diptera,Culicidae,NA
Aedes pachyurus,Insecta,Diptera,Culicidae,NA
Aedes ovazzai,Insecta,Diptera,Culicidae,NA
Aedes pipersalatus,Insecta,Diptera,Culicidae,NA
Aedes pubescens,Insecta,Diptera,Culicidae,NA
Aedes brevitibia,Insecta,Diptera,Culicidae,NA
Aedes treubi,Insecta,Diptera,Culicidae,NA
Aedes teesdalei,Insecta,Diptera,Culicidae,NA
Aedes kapretwae,Insecta,Diptera,Culicidae,NA
Aedes kennethi,Insecta,Diptera,Culicidae,NA
Aedes gilliesi,Insecta,Diptera,Culicidae,NA
Aedes haworthi,Insecta,Diptera,Culicidae,NA
Aedes stokesi,Insecta,Diptera,Culicidae,NA
Aedes marshallii,Insecta,Diptera,Culicidae,NA
Aedes ngong,Insecta,Diptera,Culicidae,NA
Aedes capensis,Insecta,Diptera,Culicidae,NA
Aedes aurotaeniatus,Insecta,Diptera,Culicidae,NA
Aedes griffithi,Insecta,Diptera,Culicidae,NA
Aedes ramirezi,Insecta,Diptera,Culicidae,NA
Aedes eldridgei,Insecta,Diptera,Culicidae,NA
Aedes brownscutumus,Insecta,Diptera,Culicidae,NA
Aedes alongi,Insecta,Diptera,Culicidae,NA
Aedes manhi,Insecta,Diptera,Culicidae,NA
Aedes kleini,Insecta,Diptera,Culicidae,NA
Aedes helenae,Insecta,Diptera,Culicidae,NA
Aedes cavernicola,Insecta,Diptera,Culicidae,NA
Aedes lamborni,Insecta,Diptera,Culicidae,NA
Aedes boneti,Insecta,Diptera,Culicidae,NA
Aedes curtipes,Insecta,Diptera,Culicidae,NA
Aedes cancricomes,Insecta,Diptera,Culicidae,NA
Aedes kohkutensis,Insecta,Diptera,Culicidae,NA
Aedes indonesiae,Insecta,Diptera,Culicidae,NA
Aedes masculinus,Insecta,Diptera,Culicidae,NA
Aedes mamoedjoensis,Insecta,Diptera,Culicidae,NA
Aedes penghuensis,Insecta,Diptera,Culicidae,NA
Aedes palawanicus,Insecta,Diptera,Culicidae,NA
Aedes thurmanae,Insecta,Diptera,Culicidae,NA
Aedes simplex,Insecta,Diptera,Culicidae,NA
Aedes veeniae,Insecta,Diptera,Culicidae,NA
Aedes alektorovi,Insecta,Diptera,Culicidae,NA
Aedes aureostriatus,Insecta,Diptera,Culicidae,NA
Aedes christophersi,Insecta,Diptera,Culicidae,NA
Aedes doonii,Insecta,Diptera,Culicidae,NA
Aedes greenii,Insecta,Diptera,Culicidae,NA
Aedes hurlbuti,Insecta,Diptera,Culicidae,NA
Aedes okinawanus,Insecta,Diptera,Culicidae,NA
Aedes taiwanus,Insecta,Diptera,Culicidae,NA
Aedes yvonneae,Insecta,Diptera,Culicidae,NA
Aedes yangambiensis,Insecta,Diptera,Culicidae,NA
Aedes wendyae,Insecta,Diptera,Culicidae,NA
Aedes tarsalis,Insecta,Diptera,Culicidae,NA
Aedes stenoscutus,Insecta,Diptera,Culicidae,NA
Aedes smithburni,Insecta,Diptera,Culicidae,NA
Aedes lottei,Insecta,Diptera,Culicidae,NA
Aedes microstictus,Insecta,Diptera,Culicidae,NA
Aedes hopkinsi,Insecta,Diptera,Culicidae,NA
Aedes lokojoensis,Insecta,Diptera,Culicidae,NA
Aedes filicis,Insecta,Diptera,Culicidae,NA
Aedes grenieri,Insecta,Diptera,Culicidae,NA
Aedes dialloi,Insecta,Diptera,Culicidae,NA
Aedes falabreguesi,Insecta,Diptera,Culicidae,NA
Aedes punctothoracis,Insecta,Diptera,Culicidae,NA
Aedes reali,Insecta,Diptera,Culicidae,NA
Aedes phyllolabis,Insecta,Diptera,Culicidae,NA
Aedes pseudotarsalis,Insecta,Diptera,Culicidae,NA
Aedes mutilus,Insecta,Diptera,Culicidae,NA
Aedes nyounae,Insecta,Diptera,Culicidae,NA
Aedes minutus,Insecta,Diptera,Culicidae,NA
Aedes mixtus,Insecta,Diptera,Culicidae,NA
Aedes argenteopunctatus,Insecta,Diptera,Culicidae,NA
Aedes adami,Insecta,Diptera,Culicidae,NA
Aedes chamboni,Insecta,Diptera,Culicidae,NA
Aedes bedfordi,Insecta,Diptera,Culicidae,NA
Aedes irritans,Insecta,Diptera,Culicidae,NA
Aedes insolens,Insecta,Diptera,Culicidae,NA
Aedes chionodes,Insecta,Diptera,Culicidae,NA
Aedes gombakensis,Insecta,Diptera,Culicidae,NA
Aedes ibis,Insecta,Diptera,Culicidae,NA
Aedes thomsoni,Insecta,Diptera,Culicidae,NA
Aedes annulirostris,Insecta,Diptera,Culicidae,NA
Aedes meronephada,Insecta,Diptera,Culicidae,NA
Aedes tonkinensis,Insecta,Diptera,Culicidae,NA
Aedes shortti,Insecta,Diptera,Culicidae,NA
Aedes macdougalli,Insecta,Diptera,Culicidae,NA
Aedes macfarlanei,Insecta,Diptera,Culicidae,NA
Aedes ningheensis,Insecta,Diptera,Culicidae,NA
Aedes pseudotaeniatus,Insecta,Diptera,Culicidae,NA
Aedes banksi,Insecta,Diptera,Culicidae,NA
Aedes elsiae,Insecta,Diptera,Culicidae,NA
Aedes hatorii,Insecta,Diptera,Culicidae,NA
Aedes fryeri,Insecta,Diptera,Culicidae,NA
Aedes harperi,Insecta,Diptera,Culicidae,NA
Aedes albotaeniatus,Insecta,Diptera,Culicidae,NA
Aedes lepchanus,Insecta,Diptera,Culicidae,NA
Aedes cozi,Insecta,Diptera,Culicidae,NA
Archaeoculicus sinicus,Insecta,Diptera,Culicidae,NA
Neoculicites ceyx,Insecta,Diptera,Culicidae,NA
Neoculicites arvernensis,Insecta,Diptera,Culicidae,NA
Neoculicites depereti,Insecta,Diptera,Culicidae,NA
Paleoculicis minutus,Insecta,Diptera,Culicidae,NA
Rhopaloscolex longus,Insecta,Diptera,Culicidae,NA
Rhopaloscolex brevis,Insecta,Diptera,Culicidae,NA
Amphipromeca acuta,Insecta,Diptera,Culicidae,NA
