Disease,Serotype,Region,Observation.date
Influenza - Avian,H5N1 HPAI,Asia,04/05/2006
Influenza - Avian,H5N1 HPAI,Africa,04/05/2006
Influenza - Avian,H5N1 HPAI,Europe,03/05/2006
Influenza - Avian,H5N1 HPAI,Europe,02/05/2006
Influenza - Avian,H5N1 HPAI,Africa,02/05/2006
Influenza - Avian,H5N1 HPAI,Africa,02/05/2006
Influenza - Avian,H5N1 HPAI,Africa,02/05/2006
Influenza - Avian,H5N1 HPAI,Africa,02/05/2006
Influenza - Avian,H5N1 HPAI,Africa,02/05/2006
Influenza - Avian,H5N1 HPAI,Africa,02/05/2006
Influenza - Avian,H5N1 HPAI,Asia,02/05/2006
Influenza - Avian,H9N2 LPAI,Asia,02/05/2006
Influenza - Avian,H5N1 HPAI,Europe,01/05/2006
Influenza - Avian,HPAI,Europe,01/05/2006
Influenza - Avian,H5N1 HPAI,Africa,01/05/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,30/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H5N1 HPAI,Africa,29/04/2006
Influenza - Avian,H7N3 LPAI,Europe,28/04/2006
Influenza - Avian,H5N1 HPAI,Europe,28/04/2006
Influenza - Avian,H5N1 HPAI,Europe,28/04/2006
Influenza - Avian,H5N1 HPAI,Europe,28/04/2006
Influenza - Avian,H5N1 HPAI,Europe,28/04/2006
Influenza - Avian,H5N1 HPAI,Europe,28/04/2006
Influenza - Avian,H5N1 HPAI,Africa,28/04/2006
Influenza - Avian,H5N1 HPAI,Africa,28/04/2006
Influenza - Avian,H5N1 HPAI,Africa,28/04/2006
Influenza - Avian,H5N1 HPAI,Africa,28/04/2006
Influenza - Avian,H5N1 HPAI,Africa,28/04/2006
Influenza - Avian,H7N3 LPAI,Europe,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H5N1 HPAI,Africa,27/04/2006
Influenza - Avian,H9N2 LPAI,Asia,27/04/2006
Influenza - Avian,H5N1 HPAI,Europe,26/04/2006
Influenza - Avian,H5N1 HPAI,Europe,26/04/2006
Influenza - Avian,H5N1 HPAI,Europe,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H5N1 HPAI,Africa,26/04/2006
Influenza - Avian,H7N3 LPAI,Europe,25/04/2006
Influenza - Avian,H5N1 HPAI,Asia,25/04/2006
Influenza - Avian,H5N1 HPAI,Asia,25/04/2006
Influenza - Avian,H5N1 HPAI,Asia,25/04/2006
Influenza - Avian,H5N1 HPAI,Europe,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,25/04/2006
Influenza - Avian,H5N1 HPAI,Africa,24/04/2006
Influenza - Avian,H5N1 HPAI,Europe,24/04/2006
Influenza - Avian,H5N1 HPAI,Europe,24/04/2006
Influenza - Avian,H5N1 HPAI,Europe,24/04/2006
Influenza - Avian,H5N1 HPAI,Africa,24/04/2006
Influenza - Avian,H5N1 HPAI,Africa,24/04/2006
Influenza - Avian,H5N1 HPAI,Africa,24/04/2006
Influenza - Avian,H5N1 HPAI,Africa,24/04/2006
Influenza - Avian,H5N1 HPAI,Africa,24/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Asia,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,23/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,22/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Africa,21/04/2006
Influenza - Avian,H5N1 HPAI,Europe,20/04/2006
Influenza - Avian,H5N1 HPAI,Europe,20/04/2006
Influenza - Avian,H5N1 HPAI,Europe,20/04/2006
Influenza - Avian,H5N1 HPAI,Asia,20/04/2006
Influenza - Avian,H5N1 HPAI,Asia,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Africa,20/04/2006
Influenza - Avian,H5N1 HPAI,Europe,19/04/2006
Influenza - Avian,H5N1 HPAI,Europe,19/04/2006
Influenza - Avian,H5N1 HPAI,Europe,19/04/2006
Influenza - Avian,H5N1 HPAI,Europe,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,19/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Europe,18/04/2006
Influenza - Avian,H5N1 HPAI,Europe,18/04/2006
Influenza - Avian,H5N1 HPAI,Europe,18/04/2006
Influenza - Avian,H5N1 HPAI,Asia,18/04/2006
Influenza - Avian,H5N1 HPAI,Asia,18/04/2006
Influenza - Avian,H5N1 HPAI,Asia,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,18/04/2006
Influenza - Avian,H5N1 HPAI,Africa,17/04/2006
Influenza - Avian,H5N1 HPAI,Africa,17/04/2006
Influenza - Avian,H5N1 HPAI,Africa,17/04/2006
Influenza - Avian,H5N1 HPAI,Africa,17/04/2006
Influenza - Avian,H5N1 HPAI,Africa,17/04/2006
Influenza - Avian,H5N1 HPAI,Asia,17/04/2006
Influenza - Avian,H5N1 HPAI,Asia,16/04/2006
Influenza - Avian,H5N1 HPAI,Asia,16/04/2006
Influenza - Avian,H5N1 HPAI,Asia,16/04/2006
Influenza - Avian,H5N1 HPAI,Asia,16/04/2006
Influenza - Avian,H5N1 HPAI,Asia,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Africa,16/04/2006
Influenza - Avian,H5N1 HPAI,Asia,16/04/2006
Influenza - Avian,HPAI,Africa,15/04/2006
Influenza - Avian,H5N1 HPAI,Africa,15/04/2006
Influenza - Avian,H5N1 HPAI,Europe,14/04/2006
Influenza - Avian,H5N1 HPAI,Europe,14/04/2006
Influenza - Avian,H5N1 HPAI,Africa,14/04/2006
Influenza - Avian,H5N1 HPAI,Africa,14/04/2006
Influenza - Avian,H5N1 HPAI,Africa,14/04/2006
Influenza - Avian,H5N1 HPAI,Africa,14/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Asia,13/04/2006
Influenza - Avian,H5N1 HPAI,Asia,13/04/2006
Influenza - Avian,H5N1 HPAI,Europe,13/04/2006
Influenza - Avian,H5N1 HPAI,Europe,13/04/2006
Influenza - Avian,H5N1 HPAI,Europe,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Africa,13/04/2006
Influenza - Avian,H5N1 HPAI,Europe,12/04/2006
Influenza - Avian,H5N1 HPAI,Europe,12/04/2006
Influenza - Avian,H5N1 HPAI,Asia,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Europe,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Africa,12/04/2006
Influenza - Avian,H5N1 HPAI,Europe,11/04/2006
Influenza - Avian,H5N1 HPAI,Africa,11/04/2006
Influenza - Avian,H5N1 HPAI,Africa,11/04/2006
Influenza - Avian,H5N1 HPAI,Africa,11/04/2006
Influenza - Avian,H5N1 HPAI,Africa,11/04/2006
Influenza - Avian,H5N1 HPAI,Africa,11/04/2006
Influenza - Avian,H5N1 HPAI,Africa,11/04/2006
Influenza - Avian,H5N1 HPAI,Asia,10/04/2006
Influenza - Avian,H5N1 HPAI,Africa,10/04/2006
Influenza - Avian,H5N1 HPAI,Africa,10/04/2006
Influenza - Avian,H5N1 HPAI,Africa,10/04/2006
Influenza - Avian,H5N1 HPAI,Africa,10/04/2006
Influenza - Avian,H5N1 HPAI,Africa,10/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,09/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Africa,08/04/2006
Influenza - Avian,H5N1 HPAI,Europe,07/04/2006
Influenza - Avian,H5N1 HPAI,Europe,07/04/2006
Influenza - Avian,H5N1 HPAI,Europe,07/04/2006
Influenza - Avian,H5N1 HPAI,Asia,06/04/2006
Influenza - Avian,H5N1 HPAI,Europe,06/04/2006
Influenza - Avian,H5N1 HPAI,Europe,06/04/2006
Influenza - Avian,H5N1 HPAI,Europe,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Africa,06/04/2006
Influenza - Avian,H5N1 HPAI,Europe,06/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Asia,05/04/2006
Influenza - Avian,H5N1 HPAI,Asia,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Africa,05/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Asia,04/04/2006
Influenza - Avian,H5N1 HPAI,Europe,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,H5N1 HPAI,Africa,04/04/2006
Influenza - Avian,HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Europe,03/04/2006
Influenza - Avian,H5N1 HPAI,Europe,03/04/2006
Influenza - Avian,H5N1 HPAI,Asia,03/04/2006
Influenza - Avian,H5N1 HPAI,Europe,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5N1 HPAI,Africa,03/04/2006
Influenza - Avian,H5 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Asia,02/04/2006
Influenza - Avian,H5N1 HPAI,Europe,02/04/2006
Influenza - Avian,H5N1 HPAI,Africa,02/04/2006
Influenza - Avian,H5N1 HPAI,Africa,02/04/2006
Influenza - Avian,H5N1 HPAI,Africa,02/04/2006
Influenza - Avian,H5N1 HPAI,Africa,02/04/2006
Influenza - Avian,H5N1 HPAI,Africa,02/04/2006
Influenza - Avian,H5N1 HPAI,Europe,01/04/2006
Influenza - Avian,H5N1 HPAI,Europe,01/04/2006
