isolate_id,isolate_name,subtype,location,host,date,domestic_status,clade,date_complete,date_frac,date_year,date_year_month,date_yday,date_year_week,location_1,location_2,location_3,location_4,location_5,location_n,location_c1,location_c2,host_meta,host_order,domestic_wild,host_class,cluster_pb2,cluster_pb1,cluster_pa,cluster_ha,cluster_np,cluster_na,cluster_mp,cluster_ns,cluster_profile,profile_lab,cluster_genome
EPI_ISL_17809483,A/duck/Vietnam/QN6658/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,23/10/2020,,2.3.4.4h,TRUE,2020.809,2020,2020-10,297,2020.43,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809484,A/duck/Vietnam/QN6659/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,23/10/2020,,2.3.4.4h,TRUE,2020.809,2020,2020-10,297,2020.43,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809485,A/duck/Vietnam/QN6660/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,23/10/2020,,2.3.4.4h,TRUE,2020.809,2020,2020-10,297,2020.43,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809486,A/duck/Vietnam/QN6661/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,23/10/2020,,2.3.4.4h,TRUE,2020.809,2020,2020-10,297,2020.43,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809487,A/duck/Vietnam/QN6730/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/11/2020,,2.3.4.4h,TRUE,2020.899,2020,2020-11,330,2020.48,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809488,A/duck/Vietnam/QN6739/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/11/2020,,2.3.4.4h,TRUE,2020.899,2020,2020-11,330,2020.48,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809489,A/duck/Vietnam/QN6796/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809490,A/duck/Vietnam/QN6798/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809491,A/duck/Vietnam/QN6799/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809492,A/duck/Vietnam/QN6800/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809493,A/duck/Vietnam/QN6801/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809494,A/duck/Vietnam/QN6804/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809495,A/duck/Vietnam/QN6805/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809496,A/duck/Vietnam/QN6806/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17809497,A/duck/Vietnam/QN6808/2020,H5N6,Asia / Vietnam / Tinh Quang Ninh / Ha Long,duck,25/12/2020,,2.3.4.4h,TRUE,2020.981,2020,2020-12,360,2020.52,Asia,Vietnam,Tinh Quang Ninh,Ha Long,,vietnam,vietnam,vietnam,anas_sp.,Anseriformes,domestic,Anseriformes domestic,1,7,11,4,4,6,2,5,1_7_11_4_4_6_2_5,H5N6/2020/R4_Asia,33
EPI_ISL_17821770,A/cat/Nebraska/23-010184-001-original/2023,H5N1,North America / United States / Nebraska / Buffalo County,cat,30/03/2023,domestic,2.3.4.4b,TRUE,2023.241,2023,2023-03,89,2023.13,North America,United States,Nebraska,Buffalo County,,nebraska,nebraska,nebraska,felis_catus,Mammal,domestic,Mammal,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9
EPI_ISL_17830836,A/Falco_peregrinus/Belgium/01145_0004/2023,H5N1,Europe / Belgium / Province de Namur / Temploux,falco_peregrinus,07/02/2023,wild,2.3.4.4b,TRUE,2023.101,2023,2023-02,38,2023.6,Europe,Belgium,Province de Namur,Temploux,,belgium,belgium,belgium,falco_peregrinus,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830837,A/Falco_peregrinus/Belgium/01145_0005/2023,H5N1,Europe / Belgium / Province de Namur / Vedrin,falco_peregrinus,07/06/2023,wild,2.3.4.4b,TRUE,2023.43,2023,2023-06,158,2023.23,Europe,Belgium,Province de Namur,Vedrin,,belgium,belgium,belgium,falco_peregrinus,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830838,A/Chroicocephalus_ridibundus/Belgium/01145_0006/2023,H5N1,Europe / Belgium / Province de Namur / Namur,chroicocephalus_ridibundus,07/02/2023,wild,2.3.4.4b,TRUE,2023.101,2023,2023-02,38,2023.6,Europe,Belgium,Province de Namur,Namur,,belgium,belgium,belgium,chroicocephalus_ridibundus,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830839,A/Chroicocephalus_ridibundus/Belgium/01145_0008/2023,H5N1,Europe / Belgium / Province de Namur / Namur,chroicocephalus_ridibundus,07/02/2023,wild,2.3.4.4b,TRUE,2023.101,2023,2023-02,38,2023.6,Europe,Belgium,Province de Namur,Namur,,belgium,belgium,belgium,chroicocephalus_ridibundus,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830866,A/Falco_peregrinus/Belgium/02026_0003/2023,H5N1,Europe / Belgium / Province de Namur / Jemeppe-sur-Sambre,falco_peregrinus,07/03/2023,wild,2.3.4.4b,TRUE,2023.178,2023,2023-03,66,2023.1,Europe,Belgium,Province de Namur,Jemeppe-sur-Sambre,,belgium,belgium,belgium,falco_peregrinus,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830868,A/Falco_peregrinus/Belgium/03518_0004/2023,H5N1,Europe / Belgium / Provincie Vlaams-Brabant / Rotselaar,falco_peregrinus,11/04/2023,wild,2.3.4.4b,TRUE,2023.274,2023,2023-04,101,2023.15,Europe,Belgium,Provincie Vlaams-Brabant,Rotselaar,,belgium,belgium,belgium,falco_peregrinus,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830871,A/Chroicocephalus_ridibundus/Belgium/03706_0002/2023,H5N1,Europe / Belgium / Provincie West-Vlaanderen / Torhout,chroicocephalus_ridibundus,18/04/2023,wild,2.3.4.4b,TRUE,2023.293,2023,2023-04,108,2023.16,Europe,Belgium,Provincie West-Vlaanderen,Torhout,,belgium,belgium,belgium,chroicocephalus_ridibundus,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17830874,A/Chroicocephalus_ridibundus/Belgium/03706_0003/2023,H5N1,Europe / Belgium / Provincie Antwerpen / Lier,chroicocephalus_ridibundus,18/04/2023,wild,2.3.4.4b,TRUE,2023.293,2023,2023-04,108,2023.16,Europe,Belgium,Provincie Antwerpen,Lier,,belgium,belgium,belgium,chroicocephalus_ridibundus,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831040,A/Falco_peregrinus/Belgium/04695_0002/2023,H5N1,Europe / Belgium / Provincie Oost-Vlaanderen / Merelbeke,falco_peregrinus,07/05/2023,wild,2.3.4.4b,TRUE,2023.345,2023,2023-05,127,2023.19,Europe,Belgium,Provincie Oost-Vlaanderen,Merelbeke,,belgium,belgium,belgium,falco_peregrinus,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831133,A/Common_Tern/England/327279/2023,H5N1,Europe / United Kingdom / England,common_tern,11/05/2023,,2.3.4.4b,TRUE,2023.356,2023,2023-05,131,2023.19,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831134,A/Peregrine_Falcon/England/260225/2023,H5N1,Europe / United Kingdom / England,peregrine_falcon,17/05/2023,,2.3.4.4b,TRUE,2023.373,2023,2023-05,137,2023.2,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831135,A/Black-Headed_Gull/England/260252/2023,H5N1,Europe / United Kingdom / England,black-headed_gull,17/05/2023,,2.3.4.4b,TRUE,2023.373,2023,2023-05,137,2023.2,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831136,A/Common_Tern/England/260258/2023,H5N1,Europe / United Kingdom / England,common_tern,17/05/2023,,2.3.4.4b,TRUE,2023.373,2023,2023-05,137,2023.2,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831137,A/Reed_Warbler/England/125961/2023,H5N1,Europe / United Kingdom / England,reed_warbler,16/05/2023,,2.3.4.4b,TRUE,2023.37,2023,2023-05,136,2023.2,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Passeriformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831138,A/Black-Headed_Gull/England/350132/2023,H5N1,Europe / United Kingdom / England,black-headed_gull,09/05/2023,,2.3.4.4b,TRUE,2023.351,2023,2023-05,129,2023.19,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831139,A/Black-Headed_Gull/England/350135/2023,H5N1,Europe / United Kingdom / England,black-headed_gull,09/05/2023,,2.3.4.4b,TRUE,2023.351,2023,2023-05,129,2023.19,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17831140,A/Black-Headed_Gull/England/400845/2023,H5N1,Europe / United Kingdom / England,black-headed_gull,13/05/2023,,2.3.4.4b,TRUE,2023.362,2023,2023-05,133,2023.2,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17880904,A/Red fox/Germany/51023-60/2023,H5N1,Europe / Germany / Lower Saxony,red_fox,09/01/2023,wild,2.3.4.4b,TRUE,2023.022,2023,2023-01,9,2023.2,Europe,Germany,Lower Saxony,,,germany,germany,germany,canine,Mammal,wild,Mammal,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_17880908,A/Red fox/Germany/51023-113/2023,H5N1,Europe / Germany / Lower Saxony,red_fox,31/01/2023,wild,2.3.4.4b,TRUE,2023.082,2023,2023-01,31,2023.5,Europe,Germany,Lower Saxony,,,germany,germany,germany,canine,Mammal,wild,Mammal,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_17880911,A/Red fox/Germany/51023-124/2023,H5N1,Europe / Germany / Lower Saxony,red_fox,09/02/2023,wild,2.3.4.4b,TRUE,2023.107,2023,2023-02,40,2023.6,Europe,Germany,Lower Saxony,,,germany,germany,germany,canine,Mammal,wild,Mammal,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_17880914,A/Red fox/Germany/51023-261/2023,H5N1,Europe / Germany / Lower Saxony,red_fox,29/03/2023,wild,2.3.4.4b,TRUE,2023.238,2023,2023-03,88,2023.13,Europe,Germany,Lower Saxony,,,germany,germany,germany,canine,Mammal,wild,Mammal,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17884625,A/peregrine_falcon/Czech_Republic/8420/2023,H5N1,Europe / Czech Republic / Kralovehradecky Kraj / Okres Trutnov / Velka Upa,peregrine_falcon,26/05/2023,wild,2.3.4.4b,TRUE,2023.397,2023,2023-05,146,2023.21,Europe,Czech Republic,Kralovehradecky Kraj,Okres Trutnov,Velka Upa,czech_republic,czech republic,czech republic,falco_peregrinus,Falconiformes,wild,Avian other,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17884626,A/common_tern/Czech_Republic/8807-1/2023,H5N1,"Europe / Czech Republic / South Moravian Region / Okres Brno-Venkov / GPS: 48.8943656N, 16.5429350E",common_tern,05/05/2023,domestic,2.3.4.4b,TRUE,2023.34,2023,2023-05,125,2023.18,Europe,Czech Republic,South Moravian Region,Okres Brno-Venkov,"GPS: 48.8943656N, 16.5429350E",czech_republic,czech republic,czech republic,wild_bird,Charadriiformes,domestic,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17884627,A/common_tern/Czech_Republic/8807-4/2023,H5N1,"Europe / Czech Republic / South Moravian Region / Okres Brno-Venkov / GPS: 48.8943656N, 16.5429350E",common_tern,05/05/2023,wild,2.3.4.4b,TRUE,2023.34,2023,2023-05,125,2023.18,Europe,Czech Republic,South Moravian Region,Okres Brno-Venkov,"GPS: 48.8943656N, 16.5429350E",czech_republic,czech republic,czech republic,wild_bird,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17884628,A/common_tern/Czech_Republic/8807-5/2023,H5N1,"Europe / Czech Republic / South Moravian Region / Okres Brno-Venkov / GPS: 48.8943656N, 16.5429350E",common_tern,05/05/2023,wild,2.3.4.4b,TRUE,2023.34,2023,2023-05,125,2023.18,Europe,Czech Republic,South Moravian Region,Okres Brno-Venkov,"GPS: 48.8943656N, 16.5429350E",czech_republic,czech republic,czech republic,wild_bird,Charadriiformes,wild,Charadriiformes,1,1,4,1,3,1,1,3,1_1_4_1_3_1_1_3,H5N1/2022/R12_Europe,6
EPI_ISL_17949961,A/large-billed crow/Kanagawa/1403C006/2023,H5N1,Asia / Japan / Kanagawa / Sagamihara,large-billed_crow,10/03/2023,wild,2.3.4.4b,TRUE,2023.186,2023,2023-03,69,2023.1,Asia,Japan,Kanagawa,Sagamihara,,kanagawa,japan,japan,avian,Passeriformes,wild,Avian other,22,1,12,1,6,1,1,18,22_1_12_1_6_1_1_18,H5N1/2022/R16_Asia,80
EPI_ISL_17949986,A/large-billed crow/Niigata/1502B004/2023,H5N1,Asia / Japan / Niigata / Shibata,large-billed_crow,07/02/2023,wild,2.3.4.4b,TRUE,2023.101,2023,2023-02,38,2023.6,Asia,Japan,Niigata,Shibata,,niigata,japan,japan,avian,Passeriformes,wild,Avian other,22,1,12,1,6,1,1,18,22_1_12_1_6_1_1_18,H5N1/2022/R16_Asia,80
EPI_ISL_17949987,A/tundra swan/Toyama/1611W001/2022,H5N1,Asia / Japan / Toyama / Imizu,tundra_swan,26/11/2022,wild,2.3.4.4b,TRUE,2022.901,2022,2022-11,330,2022.48,Asia,Japan,Toyama,Imizu,,toyama,japan,japan,avian,Anseriformes,wild,Anseriformes wild,1,17,22,1,6,1,1,1,1_17_22_1_6_1_1_1,NA,80
EPI_ISL_17950087,A/large-billed crow/Hokkaido/0103E088/2023,H5N1,Asia / Japan / Hokkaido / Mukawa,large-billed_crow,30/03/2023,wild,2.3.4.4b,TRUE,2023.241,2023,2023-03,89,2023.13,Asia,Japan,Hokkaido,Mukawa,,hokkaido,japan,japan,avian,Passeriformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_17950253,A/large-billed crow/Hokkaido/0103E089/2023,H5N1,Asia / Japan / Hokkaido / Mukawa,large-billed_crow,30/03/2023,wild,2.3.4.4b,TRUE,2023.241,2023,2023-03,89,2023.13,Asia,Japan,Hokkaido,Mukawa,,hokkaido,japan,japan,avian,Passeriformes,wild,Avian other,2,1,1,1,1,1,1,1,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2
EPI_ISL_17950254,A/large-billed crow/Hokkaido/B049/2023,H5N1,Asia / Japan / Hokkaido / Sapporo,large-billed_crow,11/04/2023,wild,2.3.4.4b,TRUE,2023.274,2023,2023-04,101,2023.15,Asia,Japan,Hokkaido,Sapporo,,hokkaido,japan,japan,avian,Passeriformes,wild,Avian other,23,1,23,1,1,1,1,1,23_1_23_1_1_1_1_1,H5N1/2022/R17_Asia,15
EPI_ISL_17965774,A/pelican/Costa_Rica/INC-0012-D0370-23/2023,H5N1,"North America / Costa Rica / Provincia de Limon / Talamanca, Playa Cocles",pelican,26/01/2023,wild,2.3.4.4b,TRUE,2023.068,2023,2023-01,26,2023.4,North America,Costa Rica,Provincia de Limon,"Talamanca, Playa Cocles",,costa_rica,costa rica,costa rica,wild_bird,Pelecaniformes,wild,Avian other,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9
EPI_ISL_17973443,A/wildbird/Ecuador/IC03-4587/2023,H5N1,South America / Ecuador / Provincia de Manabi / San Vicente,wildbird,11/01/2023,wild,2.3.4.4b,TRUE,2023.027,2023,2023-01,11,2023.2,South America,Ecuador,Provincia de Manabi,San Vicente,,ecuador,ecuador,ecuador,wild_bird,unknown avian,wild,Avian other,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9
EPI_ISL_17973458,A/wildbird/Ecuador/IC06-4590/2023,H5N1,South America / Ecuador / Provincia de Manabi / San Vicente,wildbird,11/01/2023,wild,2.3.4.4b,TRUE,2023.027,2023,2023-01,11,2023.2,South America,Ecuador,Provincia de Manabi,San Vicente,,ecuador,ecuador,ecuador,wild_bird,unknown avian,wild,Avian other,5,3,1,1,2,1,1,4,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9
EPI_ISL_17978700,A/white_stork/Poland/MB244/2023,H5N1,Europe / Poland / Lesser Poland Voivodeship,white_stork,04/06/2023,wild,2.3.4.4b,TRUE,2023.422,2023,2023-06,155,2023.23,Europe,Poland,Lesser Poland Voivodeship,,,poland,poland,poland,avian,Ciconiiformes,wild,Avian other,1,1,2,1,5,1,1,1,1_1_2_1_5_1_1_1,H5N1/2022/R18_Europe,15
EPI_ISL_16395206,A/cat/France/22P026544/2022,H5N1,Europe / France / Region Pays de la Loire,cat,24/12/2022,domestic,2.3.4.4b,TRUE,2022.978,2022,2022-12,358,2022.52,Europe,France,Region Pays de la Loire,,,france,france,france,felis_catus,Mammal,domestic,Mammal,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16398192,A/chicken/England/137719/2022,H5N1,Europe / United Kingdom / England,chicken,18/10/2022,,2.3.4.4b,TRUE,2022.795,2022,2022-10,291,2022.42,Europe,United Kingdom,England,,,england,england,United Kingdom,gallus_gallus_domesticus,Galliformes,domestic,Galliformes,1,1,2,1,1,1,1,10,1_1_2_1_1_1_1_10,H5N1/2022/R14_Europe,3
EPI_ISL_16398193,A/mute_swan/Wales/062752/2022,H5N1,Europe / United Kingdom / Wales,mute_swan,06/10/2022,,2.3.4.4b,TRUE,2022.762,2022,2022-10,279,2022.4,Europe,United Kingdom,Wales,,,wales,wales,United Kingdom,other_avian,Anseriformes,wild,Anseriformes wild,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16398194,A/pheasant/England/253400/2022,H5N1,Europe / United Kingdom / England,pheasant,11/10/2022,,2.3.4.4b,TRUE,2022.775,2022,2022-10,284,2022.41,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Galliformes,domestic,Galliformes,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_16398195,A/pheasant/England/253128/2022,H5N1,Europe / United Kingdom / England,pheasant,04/10/2022,,2.3.4.4b,TRUE,2022.756,2022,2022-10,277,2022.4,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Galliformes,domestic,Galliformes,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3
EPI_ISL_16398196,A/black-headed_gull/England/130041/2022,H5N1,Europe / United Kingdom / England,black-headed_gull,09/10/2022,,2.3.4.4b,TRUE,2022.77,2022,2022-10,282,2022.41,Europe,United Kingdom,England,,,england,england,United Kingdom,other_avian,Charadriiformes,wild,Charadriiformes,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16443924,A/domestic_duck/England/167913/2022,H5N1,Europe / United Kingdom / England,domestic_duck,12/12/2022,,2.3.4.4b,TRUE,2022.945,2022,2022-12,346,2022.5,Europe,United Kingdom,England,,,england,england,United Kingdom,anas_platyrhynchos,Anseriformes,domestic,Anseriformes domestic,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16444163,A/domestic_duck/England/165186/2022,H5N1,Europe / United Kingdom / England,domestic_duck,10/12/2022,,2.3.4.4b,TRUE,2022.94,2022,2022-12,344,2022.5,Europe,United Kingdom,England,,,england,england,United Kingdom,anas_platyrhynchos,Anseriformes,domestic,Anseriformes domestic,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16547552,A/Mustela_furo/Belgium/14312-0001/2022,H5N1,Europe / Belgium / Provincie Limburg / Riemst,mustela_furo,08/12/2022,domestic,2.3.4.4b,TRUE,2022.934,2022,2022-12,342,2022.49,Europe,Belgium,Provincie Limburg,Riemst,,belgium,belgium,belgium,ferret,Mammal,domestic,Mammal,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16547666,A/Mustela_furo/Belgium/14312-0002/2022,H5N1,Europe / Belgium / Provincie Limburg / Riemst,mustela_furo,08/12/2022,domestic,2.3.4.4b,TRUE,2022.934,2022,2022-12,342,2022.49,Europe,Belgium,Provincie Limburg,Riemst,,belgium,belgium,belgium,ferret,Mammal,domestic,Mammal,1,1,2,1,1,1,1,1,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,11
EPI_ISL_16555202,A/turkey/Minnesota/22-010654-002-original/2022,H5N1,North America / United States / Minnesota / Kandiyohi County,turkey,04/04/2022,,2.3.4.4b,TRUE,2022.255,2022,2022-04,94,2022.14,North America,United States,Minnesota,Kandiyohi County,,minnesota,minnesota,minnesota,avian,Galliformes,domestic,Galliformes,4,1,1,1,2,1,1,1,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4
